ID,SMILES,MW
EN300-6766665,O=S(=O)(Cl)c1cscc1F,200.64
EN300-218678,O=S(=O)(Cl)c1sccc1F,200.64
EN300-1086981,O=S(=O)(Cl)c1ccc(F)s1,200.64
EN300-6480947,O=S(=O)(Cl)c1ccoc1Cl,201.03
EN300-244612,O=S(=O)(Cl)c1c[nH]nc1Cl,201.03
EN300-1698856,O=S(=O)(Cl)c1ccc(Cl)o1,201.03
EN300-27113108,O=S(=O)(Cl)c1cnc(Cl)[nH]1,201.03
EN300-28332941,O=S(=O)(F)c1cnc2ncccn12,201.18
EN300-305688,O=S(=O)(F)c1ncccc1C1CC1,201.22
EN300-37370716,Cl.Nc1cnn(S(=O)(=O)F)c1,201.61
EN300-734295,O=S(=O)(F)c1nc(Cl)cs1,201.63
EN300-37473845,O=S(=O)(Cl)c1csc(F)n1,201.63
EN300-726915,O=S(=O)(F)c1cnc(Cl)s1,201.63
EN300-1654372,O=S(=O)(F)c1ncnc2[nH]cnc12,202.17
EN300-195007,N#Cc1ccncc1S(=O)(=O)Cl,202.62
EN300-64564,N#Cc1ccc(S(=O)(=O)Cl)cn1,202.62
EN300-180016,N#Cc1ncccc1S(=O)(=O)Cl,202.62
EN300-276914,N#Cc1cccc(S(=O)(=O)Cl)n1,202.62
EN300-216921,N#Cc1cncc(S(=O)(=O)Cl)c1,202.62
EN300-378675,CC(C)c1ccc(S(=O)(=O)F)nn1,204.22
EN300-729456,O=S(=O)(F)c1cc2c(o1)CCCC2,204.22
EN300-1697442,O=C(O)c1cc(S(=O)(=O)F)ccn1,205.16
EN300-6485812,CCOc1ncccc1S(=O)(=O)F,205.21
EN300-728236,CCOc1ccncc1S(=O)(=O)F,205.21
EN300-6759740,COc1ccc(S(=O)(=O)F)c(C)n1,205.21
EN300-1583013,CCOc1cccnc1S(=O)(=O)F,205.21
EN300-6758605,COc1ncc(C)cc1S(=O)(=O)F,205.21
EN300-1585165,Cc1cc(S(=O)(=O)Cl)cnc1C,205.66
EN300-366478,O=[N+]([O-])c1ccnc(S(=O)(=O)F)c1,206.15
EN300-301550,O=[N+]([O-])c1ncccc1S(=O)(=O)F,206.15
EN300-255860,O=[N+]([O-])c1ccc(S(=O)(=O)F)nc1,206.15
EN300-7515100,O=[N+]([O-])c1cccnc1S(=O)(=O)F,206.15
EN300-219960,O=[N+]([O-])c1cncc(S(=O)(=O)F)c1,206.15
EN300-727179,CC(C)Cn1cnc(S(=O)(=O)F)c1,206.24
EN300-119455,O=S(=O)(Cl)c1cnn(C2CC2)c1,206.65
EN300-110085,Cc1cnc(N)c(S(=O)(=O)Cl)c1,206.65
EN300-1267428,O=S(=O)(Cl)c1ccnn1C1CC1,206.65
EN300-79291,Cc1cc(S(=O)(=O)Cl)c[nH]c1=N,206.65
EN300-631739,O=S(=O)(Cl)c1ccc(C2CC2)o1,206.65
EN300-31132360,O=S(=O)(Cl)c1cn2c(n1)CCC2,206.65
EN300-276208,C=CCn1cc(S(=O)(=O)Cl)cn1,206.65
EN300-727001,Cn1cc(S(=O)(=O)F)cc1C(=O)O,207.18
EN300-1588211,O=S(=O)(F)c1nc(C2CC2)cs1,207.25
EN300-78550,COc1ncccc1S(=O)(=O)Cl,207.63
EN300-209208,COc1ccncc1S(=O)(=O)Cl,207.63
EN300-28380760,Cn1cc(S(=O)(=O)Cl)ccc1=O,207.63
EN300-6740583,O=S(=O)(Cl)c1cc(C2CC2)no1,207.63
EN300-197372,COc1cncc(S(=O)(=O)Cl)c1,207.63
EN300-150969,COc1cccc(S(=O)(=O)Cl)n1,207.63
EN300-78561,COc1ccc(S(=O)(=O)Cl)cn1,207.63
EN300-247873,N#Cc1sccc1S(=O)(=O)Cl,207.66
EN300-252219,N#Cc1ccsc1S(=O)(=O)Cl,207.66
EN300-6769386,N#Cc1cscc1S(=O)(=O)Cl,207.66
EN300-189705,N#Cc1ccc(S(=O)(=O)Cl)s1,207.66
EN300-728533,Cc1oc(C(=O)O)cc1S(=O)(=O)F,208.16
EN300-729355,COC(=O)c1cn[nH]c1S(=O)(=O)F,208.17
EN300-1722123,COC(=O)c1cc(S(=O)(=O)F)[nH]n1,208.17
EN300-399598,CC(=O)Nc1nnc(S(=O)(=O)F)[nH]1,208.17
EN300-39677629,COCn1ncc(C)c1S(=O)(=O)F,208.21
EN300-729463,Cc1sc(C)c(S(=O)(=O)F)c1C,208.27
