ID,SMILES,Scaffold
EN300-11037,Cc1cc(C(=O)CCl)c(C)n1NC(=O)c1sc2ccccc2c1Cl,0
EN300-10985,Cc1c(C)c(C)c(C(=O)CCl)c(C)c1C,0
EN300-09548,CC(Cl)C(=O)C(C#N)=C1Nc2ccccc2S1,0
EN300-09223,N#CC(C(=O)CCl)=C(c1ccc(F)cc1)N1CCCCC1,0
EN300-14051,O=C(Nc1ccc2c(c1)OCO2)C(Cl)C(=O)c1ccccc1,0
EN300-22218,O=C(CCl)c1ccc(F)cc1F,0
EN300-05057,Cc1ccc(C)c(C(=O)CCl)c1,0
EN300-09050,CCN(CC)C(=C(C#N)C(=O)CCl)c1ccc(F)cc1,0
EN300-13898,N#Cc1ccc(C(=O)CBr)cc1,0
EN300-24109,COc1cc(C)ccc1C(=O)CBr,0
EN300-09218,Cc1cc(C(=O)CCl)c(C)n1C1CC1,0
EN300-15427,COC(=O)c1c(C(=O)CCl)c(C)n(C(C)C)c1C,0
EN300-26221,O=C(CCl)c1ccc(N2CCCC2=O)cc1,0
EN300-12141,COc1cc(C(=O)CBr)ccc1OC(F)F,0
EN300-08229,Cc1cc(C(=O)CCl)c(C)n1-c1ccc(Br)cc1,0
EN300-01881,CCc1ccc(C(=O)CCl)cc1,0
EN300-15407,CS(=O)(=O)NCCc1ccc(C(=O)CCl)s1,0
EN300-23654,CC(Cl)C(=O)c1ccc(F)cc1F,0
EN300-08180,COCCn1c(C)cc(C(=O)CCl)c1C,0
EN300-27737,COC(=O)Cc1ccc(C(=O)CCl)s1,0
EN300-12458,N#CC(C(=O)CCl)c1nc(-c2ccccc2)cs1,0
EN300-13478,NC(=O)Cc1ccc(C(=O)CCl)s1,0
EN300-10999,CC(Cl)C(=O)c1ccc2c(c1)CCC2,0
EN300-15406,CC(Cl)C(=O)c1ccc(CN)s1,0
EN300-13866,Cc1cc(C(=O)CCl)c(C)n1CC(N)=O,0
