ID,SMILES,MW
EN300-83252,C=CCCCO,86.13
EN300-124422,CC1CC1(C)O,86.13
EN300-219506,CC1CC(O)C1,86.13
EN300-54463,CC1CC1CO,86.13
EN300-85731,OCC1CCC1,86.13
EN300-399372,C[C@@H]1C[C@H]1CO,86.13
EN300-83389,CC1(O)CCC1,86.13
EN300-658760,C[C@@H]1C[C@@H]1CO,86.13
EN300-114046,C=CC(C)CO,86.13
EN300-19348,OC1CCCC1,86.13
EN300-658912,C/C=C(\C)CO,86.13
EN300-94630,C=C(C)CCO,86.13
EN300-211433,C=CC[C@@H](C)O,86.13
EN300-178554,CC1CCC1O,86.13
EN300-95136,C=C(CC)CO,86.13
EN300-622270,C[C@H]1C[C@@H]1CO,86.13
EN300-131509,O=C1NCC1O,87.08
EN300-54800,[N-]=[N+]=NCCO,87.08
EN300-66270,OC1CCNC1,87.12
EN300-154332,OCC1CCN1,87.12
EN300-270419,C=C(CN)CO,87.12
EN300-196962,N[C@@H]1C[C@H]1CO,87.12
EN300-135353,NC1CC1CO,87.12
EN300-316548,OC[C@@H]1CCN1,87.12
EN300-134628,NCC1(O)CC1,87.12
EN300-157158,NCC=CCO,87.12
EN300-20517,OCCN1CC1,87.12
EN300-3197704,C[C@@]1(CO)CO1,88.11
EN300-2009884,OC[C@@H]1CCO1,88.11
EN300-268119,CC1OC1CO,88.11
EN300-85069,OCC1CCO1,88.11
EN300-70362,OC1CCOC1,88.11
EN300-172677,O[C@H]1CCOC1,88.11
EN300-195795,CCC(=O)CO,88.11
EN300-94223,O[C@@H]1CCOC1,88.11
EN300-21639,CC(=O)C(C)O,88.11
EN300-214874,CC1(CO)CO1,88.11
EN300-83015,OCC1COC1,88.11
EN300-6489022,OC[C@H]1CCO1,88.11
EN300-115867,OCCC1CO1,88.11
EN300-110416,CC1(O)COC1,88.11
EN300-84982,CC(=O)CCO,88.11
EN300-192314,C[C@]1(CO)CO1,88.11
EN300-138664,CC(O)C1CO1,88.11
EN300-119628,C=COCCO,88.11
EN300-268295,C[C@@H]1O[C@H]1CO,88.11
EN300-19332,CCCCCO,88.15
EN300-203697,CC[C@H](C)CO,88.15
EN300-89228,CC(C)[C@@H](C)O,88.15
EN300-218251,CC[C@@H](C)CO,88.15
EN300-89229,CC(C)[C@H](C)O,88.15
EN300-19309,CCC(C)(C)O,88.15
EN300-253342,CCC[C@H](C)O,88.15
EN300-108903,CCC(O)CC,88.15
EN300-64294,CC(C)(C)CO,88.15
EN300-19333,CC(C)CCO,88.15
EN300-126214,CCC(C)CO,88.15
EN300-93564,CCCC(C)O,88.15
EN300-60902,CC(C)C(C)O,88.15
EN300-65463,CNC(=O)CO,89.09
EN300-79996,NC(=O)CCO,89.09
EN300-72519,CC(O)C(N)=O,89.09
EN300-212052,C[C@@H](O)C(N)=O,89.09
EN300-7209434,C[C@H](O)C(N)=O,89.09
EN300-205110,CN[C@H](C)CO,89.14
EN300-134006,C[C@H](CN)CO,89.14
EN300-72272,CC(N)C(C)O,89.14
EN300-204364,CC[C@H](O)CN,89.14
EN300-20239,CCNCCO,89.14
EN300-255572,CC[C@@H](O)CN,89.14
EN300-101162,C[C@H](N)[C@H](C)O,89.14
EN300-210255,CNC[C@H](C)O,89.14
EN300-94408,CCC(O)CN,89.14
EN300-148710,C[C@@H](N)CCO,89.14
EN300-19709,CCC(N)CO,89.14
EN300-204419,CN[C@@H](C)CO,89.14
EN300-112322,C[C@H](O)CCN,89.14
EN300-117414,CNC(C)CO,89.14
EN300-141645,CNCCCO,89.14
EN300-76843,CC(O)CCN,89.14
EN300-157897,CC[C@H](N)CO,89.14
EN300-66126,NCCCCO,89.14
EN300-209069,CNC[C@@H](C)O,89.14
EN300-125884,CC[C@@H](N)CO,89.14
EN300-68225,CC(C)(O)CN,89.14
EN300-2977540,C[C@@H](N)[C@@H](C)O,89.14
EN300-53656,CC(CN)CO,89.14
EN300-148865,C[C@H](N)CCO,89.14
EN300-55145,CNCC(C)O,89.14
EN300-19785,CC(C)(N)CO,89.14
EN300-112321,C[C@@H](O)CCN,89.14
EN300-82225,CC(N)CCO,89.14
EN300-108430,C[C@@H](CN)CO,89.14
EN300-42324,COC(=O)CO,90.08
EN300-100149,NNC(=O)CO,90.08
EN300-7500259,C=C(F)CCO,90.1
EN300-1588787,OC[C@@H]1C[C@H]1F,90.1
EN300-1588414,OC[C@@H]1C[C@@H]1F,90.1
EN300-6767167,C=C(CO)CF,90.1
EN300-141234,OCC1(F)CC1,90.1
EN300-1722894,C=CC(F)CO,90.1
EN300-91268,COC[C@H](C)O,90.12
EN300-19199,CCOCCO,90.12
EN300-42678,COCCCO,90.12
EN300-1857048,COC[C@@H](C)O,90.12
EN300-73396,COCC(C)O,90.12
EN300-2945609,CO[C@H](C)CO,90.12
EN300-86111,NCC(O)CN,90.12
EN300-3428672,CN(N)CCO,90.12
EN300-7145149,CO[C@@H](C)CO,90.12
EN300-112785,COC(C)CO,90.12
EN300-208494,CC(O)CNN,90.12
EN300-76044,OC1CSC1,90.14
EN300-23939,O=[N+]([O-])CCO,91.07
EN300-7158210,C[C@H](O)CON,91.11
EN300-216220,CC(O)CON,91.11
EN300-7113244,C[C@@H](O)CON,91.11
EN300-223701,NOCCCO,91.11
EN300-157243,CONCCO,91.11
EN300-98991,NC(=S)CO,91.13
EN300-170305,CC(C)(F)CO,92.11
EN300-1706136,CC(C)(O)CF,92.11
EN300-1272024,CC(CO)CF,92.11
EN300-1822069,C[C@@H](O)CCF,92.11
EN300-2906107,CC(F)CCO,92.11
EN300-1822070,C[C@H](O)CCF,92.11
EN300-7024954,C[C@H](F)CCO,92.11
EN300-206962,OCCCCF,92.11
EN300-27693773,C[C@@H](F)CCO,92.11
EN300-95780,CSCCO,92.16
EN300-761649,O[C@@H]1C[C@@H]1Cl,92.52
EN300-120223,OCC=CCl,92.52
EN300-706224,OC1CC1Cl,92.52
EN300-99866,C=C(Cl)CO,92.52
EN300-658671,NC[C@H](F)CO,93.1
EN300-149340,NC(CO)CF,93.1
EN300-1067117,OC1CC1(F)F,94.06
EN300-305548,OCC=C(F)F,94.06
EN300-19432,Oc1ccccc1,94.11
EN300-39011,CC(O)CCl,94.54
EN300-91182,CC(Cl)CO,94.54
EN300-22342,OCCCCl,94.54
EN300-20091,Oc1cccnc1,95.1
EN300-21574,Oc1ccncc1,95.1
EN300-21469,Oc1ccccn1,95.1
EN300-7584565,[2H]c1cccc(O)c1,95.12
EN300-7579850,[2H]c1ccc(O)cc1,95.12
EN300-174199,C[C@@H](O)C(=O)[O-].[Li+],96.01
EN300-157838,OC(CF)CF,96.08
EN300-170767,CC(O)C(F)F,96.08
EN300-188820,CC(F)(F)CO,96.08
EN300-1937205,OCCC(F)F,96.08
EN300-202797,OCC(F)CF,96.08
EN300-234050,Oc1ccnnc1,96.09
EN300-206304,Oc1cnccn1,96.09
EN300-73563,Oc1cncnc1,96.09
EN300-67372,Oc1ccncn1,96.09
EN300-254138,C#C[C@H]1C[C@H]1CO,96.13
EN300-129067,C#CC(C)(O)C=C,96.13
EN300-1692478,C#C[C@H](O)C1CC1,96.13
EN300-119140,C#CC(O)C1CC1,96.13
EN300-717628,C#CC1CC1CO,96.13
EN300-137757,C#CC1(CO)CC1,96.13
EN300-179304,C#CC1(O)CCC1,96.13
EN300-6943023,C#CCC(O)C=C,96.13
EN300-219953,OCC#CC1CC1,96.13
EN300-1692477,C#C[C@@H](O)C1CC1,96.13
EN300-157371,C=C(C)C(O)C#N,97.12
EN300-1608545,N#C[C@H]1C[C@H]1CO,97.12
EN300-102708,N#CC1(O)CCC1,97.12
EN300-7147300,C=C(C#N)CCO,97.12
EN300-96207,N#CC(O)C1CC1,97.12
EN300-122807,OCc1ccc[nH]1,97.12
EN300-1720750,N#C[C@@H]1C[C@H]1CO,97.12
EN300-113574,C=CC(O)CC#N,97.12
EN300-109460,N#CC1(CO)CC1,97.12
EN300-226745,N#CC1CC(O)C1,97.12
EN300-92006,O=c1cc(O)c1=O,98.06
EN300-19106,OCc1ccco1,98.1
EN300-67317,OCc1ncc[nH]1,98.1
EN300-50616,OCc1c[nH]cn1,98.1
EN300-7159912,O=C1C=CC(O)C1,98.1
EN300-1268748,N#CN1CC(O)C1,98.1
EN300-1719196,O=c1cc1CCO,98.1
EN300-85788,Cn1cc(O)cn1,98.1
EN300-180177,C#CC1(O)COC1,98.1
EN300-209042,OCc1ccn[nH]1,98.1
EN300-336767,Cc1nc(O)c[nH]1,98.1
EN300-50082,OCc1ccoc1,98.1
EN300-211464,OCn1cccn1,98.1
EN300-123230,Cn1ccc(O)n1,98.1
EN300-54500,OCc1cn[nH]c1,98.1
EN300-105830,CC#CCCCO,98.14
EN300-7563664,OC1CC2CC1C2,98.14
EN300-1588240,C#C[C@H](O)C(C)C,98.14
EN300-189233,C#CC(O)C(C)C,98.14
EN300-126318,C=CC(O)C1CC1,98.14
EN300-244147,OC1CC2(CC2)C1,98.14
EN300-371808,C=C/C=C/CCO,98.14
EN300-1588241,C#C[C@@H](O)C(C)C,98.14
EN300-6739293,C=CC1(CO)CC1,98.14
EN300-105661,C=CCC(O)C=C,98.14
EN300-7585448,OC1CCC12CC2,98.14
EN300-127684,OCC=C1CCC1,98.14
EN300-342426,C/C=C/C=C/CO,98.14
EN300-7441400,C=C[C@@H]1C[C@H]1CO,98.14
EN300-139379,OCC1=CCCC1,98.14
EN300-7141481,O[C@@H]1C[C@@H]2C[C@@H]2C1,98.14
EN300-95462,OC1(C2CC2)CC1,98.14
EN300-268642,OC1CC2CC2C1,98.14
EN300-631628,C=CC1(O)CCC1,98.14
EN300-1717448,C#CC(C)(C)CO,98.14
EN300-1663010,CCCC#CCO,98.14
EN300-99152,C#CCC(C)(C)O,98.14
EN300-6493088,C=C1CCCC1O,98.14
EN300-1703597,OCC1C=CCC1,98.14
EN300-108510,OCC1CC=CC1,98.14
EN300-7576973,C=C=CCCCO,98.14
EN300-254020,C=C1CC(CO)C1,98.14
EN300-23294351,CC12CC(O)(C1)C2,98.14
EN300-252596,C#CCCC(C)O,98.14
EN300-35596229,OC12CCC(C1)C2,98.14
EN300-370607,O[C@@H]1C=CCCC1,98.14
EN300-103787,OC1C=CCCC1,98.14
EN300-6478225,OC/C=C\C1CC1,98.14
EN300-7461124,C=C=CC(C)CO,98.14
EN300-7499138,CC=C=CCCO,98.14
EN300-104662,C#CC(C)(O)CC,98.14
EN300-86118,O[C@H]1C=CCCC1,98.14
EN300-4482238,C=CC1CC1CO,98.14
EN300-7546682,C=C=C(C)CCO,98.14
EN300-2513522,OCC1CC12CC2,98.14
EN300-6497051,OCC1C2CCC12,98.14
EN300-1725602,OC/C=C/C1CC1,98.14
EN300-99035,C#CCCCCO,98.14
EN300-1608565,OCC12CC(C1)C2,98.14
EN300-7569660,OCC(F)Cl,98.5
EN300-267570,OCn1cncn1,99.09
EN300-173490,N#CC1(O)COC1,99.09
EN300-179612,OCc1cocn1,99.09
EN300-135093,OCc1cnco1,99.09
EN300-79648,OCc1ccon1,99.09
EN300-170100,OCc1ncco1,99.09
EN300-299263,Cc1oncc1O,99.09
EN300-91819,Cc1cc(O)on1,99.09
EN300-227584,Cc1nc(O)n[nH]1,99.09
EN300-225757,OCc1nc[nH]n1,99.09
EN300-7300218,Cc1nocc1O,99.09
EN300-41868,OCc1ccno1,99.09
EN300-07726,Cc1cc(O)no1,99.09
EN300-365442,OCc1cnoc1,99.09
EN300-696264,Cc1ncc(O)o1,99.09
EN300-62480,CC(C)C(O)C#N,99.13
EN300-85614,CCC(C)(O)C#N,99.13
EN300-70004,CCC(O)CC#N,99.13
EN300-148307,C#CCNCCO,99.13
EN300-7091151,NCC#CCCO,99.13
EN300-77170,N#CCCCCO,99.13
EN300-297355,C#CCC(O)CN,99.13
EN300-203925,CC(O)C(C)C#N,99.13
EN300-215264,C#CCC(N)CO,99.13
EN300-244814,CC(C)(O)CC#N,99.13
EN300-91121,CC(C)(C#N)CO,99.13
EN300-105569,CCCC(O)C#N,99.13
EN300-19568,OCC(F)(F)F,100.04
EN300-304560,Cn1nnnc1O,100.08
EN300-187927,OCc1nnco1,100.08
EN300-120901,OCc1nnn[nH]1,100.08
EN300-72037,Cc1noc(O)n1,100.08
EN300-94210,OCc1cnon1,100.08
EN300-4694543,Cn1nnc(O)n1,100.08
EN300-7096181,OCc1ncon1,100.08
EN300-83175,OC1C=CCOC1,100.12
EN300-105003,O=C(CO)C1CC1,100.12
EN300-317114,O=C1CC(CO)C1,100.12
EN300-84981,CC1(CCO)N=N1,100.12
EN300-210136,CC(N)(C#N)CO,100.12
EN300-178722,O=C1CCCC1O,100.12
EN300-6497014,C=C1COCC1O,100.12
EN300-316574,C=CC1(O)COC1,100.12
EN300-6737744,O=C1CCC1CO,100.12
EN300-108904,C#CCOCCO,100.12
EN300-127777,Oc1cccs1,100.14
EN300-102304,Oc1ccsc1,100.14
EN300-49287,OCC1CCCC1,100.16
EN300-108545,C=C(C)CCCO,100.16
EN300-225653,CC(C)=C(C)CO,100.16
EN300-1230938,CC(O)CC1CC1,100.16
EN300-243319,C=CC(C)(C)CO,100.16
EN300-175157,CC1(CCO)CC1,100.16
EN300-216041,C=CC(O)C(C)C,100.16
EN300-69725,CC(C)(O)C1CC1,100.16
EN300-7577150,CC/C=C(\C)CO,100.16
EN300-1845765,C[C@@H](O)CC1CC1,100.16
EN300-1717466,CCC1CC(O)C1,100.16
EN300-119858,OCCCC1CC1,100.16
EN300-189235,C=CCC(O)CC,100.16
EN300-98901,C=CCCCCO,100.16
EN300-141099,CCC(C)=CCO,100.16
EN300-1855767,C=C(C)C(C)(C)O,100.16
EN300-1240543,CCC(O)C1CC1,100.16
EN300-7147431,CC[C@@H]1C[C@@H]1CO,100.16
EN300-1255258,CC(C)C1(O)CC1,100.16
EN300-37332324,C[C@@H]1CC[C@@H]1CO,100.16
EN300-1692298,CCC/C=C/CO,100.16
EN300-141484,C=CCC(C)(C)O,100.16
EN300-746713,CC[C@@H]1C[C@H]1CO,100.16
EN300-203558,CC1(C)CC1CO,100.16
EN300-19310,OC1CCCCC1,100.16
EN300-383998,C[C@H]1CCC[C@@H]1O,100.16
EN300-1856453,C[C@@H](O)C1(C)CC1,100.16
EN300-189007,CC(CO)C1CC1,100.16
EN300-4076090,C[C@H]1C(CO)[C@@H]1C,100.16
EN300-2919204,C=C(C)C(O)CC,100.16
EN300-227125,C=CC(O)CCC,100.16
EN300-693645,CCC1(O)CCC1,100.16
EN300-98181,CC(O)C1CCC1,100.16
EN300-7201358,C=CCC[C@@H](C)O,100.16
EN300-7470838,CC/C(C)=C/CO,100.16
EN300-95733,C=CCCC(C)O,100.16
EN300-128231,CC1CCC(O)C1,100.16
EN300-136835,CC1(CO)CCC1,100.16
EN300-322967,C=CCC[C@H](C)O,100.16
EN300-68930,CC1(O)CCCC1,100.16
EN300-95400,CC=CCCCO,100.16
EN300-307480,CC1CC(CO)C1,100.16
EN300-171806,CC(C)=CC(C)O,100.16
EN300-304059,CC/C=C\CCO,100.16
EN300-349284,C[C@@H](O)C1CCC1,100.16
EN300-358969,C=C(C)C(C)CO,100.16
EN300-83755,CC1CCCC1O,100.16
EN300-1725058,C[C@H](O)CC1CC1,100.16
EN300-183290,CC1(C)CC(O)C1,100.16
EN300-263276,CC1(C)C[C@@H]1CO,100.16
EN300-345506,C[C@H](O)C1CCC1,100.16
EN300-1855128,C[C@H](O)C1(C)CC1,100.16
EN300-132057,OCCC1CCC1,100.16
EN300-257362,CC1(C)CCC1O,100.16
EN300-2513573,C=CC(C)CCO,100.16
EN300-196077,CCC1(CO)CC1,100.16
EN300-371708,C=C(CC)CCO,100.16
EN300-3432018,CC[C@H](O)C1CC1,100.16
EN300-27735420,C[C@@H]1CC[C@H]1CO,100.16
EN300-7462542,CC/C(C)=C\CO,100.16
EN300-2914005,C=CCC(C)CO,100.16
EN300-1600531,Nc1noc(O)n1,101.06
EN300-311008,COCC(O)C#N,101.1
EN300-93559,O=C1NCC[C@H]1O,101.1
EN300-111516,O=C1CC(O)CN1,101.1
EN300-1234406,N#CCOCCO,101.1
EN300-378961,OCC1=NOCC1,101.1
EN300-82536,O=C1C[C@@H](O)CN1,101.1
EN300-108390,O=C1NCC[C@@H]1O,101.1
EN300-95738,O=C1C[C@H](O)CN1,101.1
EN300-813999,O=C1CC(CO)N1,101.1
EN300-54802,[N-]=[N+]=NCCCO,101.11
EN300-159716,CC(O)CN=[N+]=[N-],101.11
EN300-1718876,C[C@@H](CO)N=[N+]=[N-],101.11
EN300-108635,Oc1ccsn1,101.13
EN300-55109,OCC1CCCN1,101.15
EN300-94856,NCC1CC(O)C1,101.15
EN300-1709410,CC1CC(CO)N1,101.15
EN300-204124,CN1CCC(O)C1,101.15
EN300-7335335,C=CC[C@@H](N)CO,101.15
EN300-373660,CN1CCC1CO,101.15
EN300-70656,NCC1(O)CCC1,101.15
EN300-30844584,CC1C(N)CC1O,101.15
EN300-51106,NC1CCCC1O,101.15
EN300-703024,N[C@H]1C[C@H](CO)C1,101.15
EN300-135416,C=CCC(N)CO,101.15
EN300-111950,NC1(CO)CCC1,101.15
EN300-20284,OC1CCCNC1,101.15
EN300-124052,CC1CNCC1O,101.15
EN300-318169,NC[C@H]1C[C@@H](O)C1,101.15
EN300-16598,OC1CCNCC1,101.15
EN300-1844705,N[C@H](CO)C1CC1,101.15
EN300-37102,OCCNC1CC1,101.15
EN300-79536,C=CCNCCO,101.15
EN300-126570,OCCC1CNC1,101.15
EN300-61989,OCC1CCNC1,101.15
EN300-2983434,C=CC[C@H](N)CO,101.15
EN300-317096,CCN1CC(O)C1,101.15
EN300-99161,CC1(O)CCNC1,101.15
EN300-1277662,NC[C@@H]1C[C@H]1CO,101.15
EN300-67533,NCC(O)C1CC1,101.15
EN300-1717630,CC1(CO)CCN1,101.15
EN300-396329,NC[C@@H]1C[C@@H]1CO,101.15
EN300-111494,CC1CC(O)CN1,101.15
EN300-45430940,CN[C@@H]1CC[C@@H]1O,101.15
EN300-54891,OC[C@H]1CCCN1,101.15
EN300-322514,OCCN1CCC1,101.15
EN300-1212546,CN[C@@H]1CC[C@H]1O,101.15
EN300-70033,OC[C@@H]1CCCN1,101.15
EN300-267797,CC(O)C1(N)CC1,101.15
EN300-658483,C=C(CO)CCN,101.15
EN300-331593,N[C@H]1C[C@@H](CO)C1,101.15
EN300-309235,NC1CC(CO)C1,101.15
EN300-81512,NCC1(CO)CC1,101.15
EN300-1692291,CC1(C)NCC1O,101.15
EN300-170325,CN1CC(CO)C1,101.15
EN300-250068,N[C@@H]1CCC[C@H]1O,101.15
EN300-2517088,CN1CC[C@H](O)C1,101.15
EN300-93074,CN[C@H]1C[C@H](O)C1,101.15
EN300-102216,O=C1C[C@H](O)CO1,102.09
EN300-7586542,O=NN1CC(O)C1,102.09
EN300-2009870,O=C1OCC[C@H]1O,102.09
EN300-131094,Oc1nncs1,102.12
EN300-07201,Oc1cnsn1,102.12
EN300-141357,CC1OCCC1O,102.13
EN300-41399,OCC1CCOC1,102.13
EN300-1604848,COCC1(O)CC1,102.13
EN300-7585500,CC1(C)O[C@H]1CO,102.13
EN300-6512895,CC(O)C1CCO1,102.13
EN300-54338,OC[C@@H]1CCCO1,102.13
EN300-127124,COC1CC(O)C1,102.13
EN300-243210,CC(=O)CC(C)O,102.13
EN300-157803,CC(C)C(=O)CO,102.13
EN300-321304,CO[C@H]1C[C@H](O)C1,102.13
EN300-83388,CC(=O)CCCO,102.13
EN300-307573,CC1(C)OC1CO,102.13
EN300-7138115,CC(=O)C(C)CO,102.13
EN300-16460,CC1(CO)COC1,102.13
EN300-310619,C[C@@H]1COC[C@H]1O,102.13
EN300-5236007,OCCC1CCO1,102.13
EN300-6732250,C[C@H]1COC[C@@H]1O,102.13
EN300-60323,CC(=O)C(C)(C)O,102.13
EN300-693664,CCC1(O)COC1,102.13
EN300-73478,OC1CCCOC1,102.13
EN300-7393350,C[C@@H]1COC[C@@H]1O,102.13
EN300-194224,C=CCOCCO,102.13
EN300-91165,OCCOC1CC1,102.13
EN300-6731067,C[C@@H]1COC[C@H]1O,102.13
EN300-295619,OC[C@H]1CCOC1,102.13
EN300-296250,OC[C@@H]1CCOC1,102.13
EN300-104759,CC1(O)CCOC1,102.13
EN300-311986,OCCC1COC1,102.13
EN300-53372,OC1CCOCC1,102.13
EN300-205426,CCCC(=O)CO,102.13
EN300-1608690,CC(C)(O)C1CO1,102.13
EN300-246488,CCC(=O)C(C)O,102.13
EN300-262738,COC1(CO)CC1,102.13
EN300-215416,CO[C@H]1C[C@@H](O)C1,102.13
EN300-19349,OCC1CCCO1,102.13
EN300-1652950,CO[C@@H]1CC[C@H]1O,102.13
EN300-1440327,CC1(C)O[C@@H]1CO,102.13
EN300-7582509,CC1(CCO)CO1,102.13
EN300-7007041,OC1CCCCO1,102.13
EN300-202657,OC[C@H]1CCCO1,102.13
EN300-140254,CC(C)C(C)CO,102.17
EN300-107778,CCCC(C)CO,102.17
EN300-19997,CC(C)CCCO,102.17
EN300-140250,CCC(O)C(C)C,102.17
EN300-140258,CCC(C)C(C)O,102.17
EN300-1842003,CC(C)C[C@H](C)O,102.17
EN300-140252,CC(C)C(C)(C)O,102.17
EN300-140256,CCC(C)CCO,102.17
EN300-6762808,CCC[C@@H](O)CC,102.17
EN300-107419,CCCC(O)CC,102.17
EN300-141307,CCC(CC)CO,102.17
EN300-95075,CCC(C)(C)CO,102.17
EN300-61549,CCCC(C)(C)O,102.17
EN300-1664180,CC[C@H](O)C(C)C,102.17
EN300-1663752,CC[C@@H](O)C(C)C,102.17
EN300-21133,CC(C)CC(C)O,102.17
EN300-107421,CCCCC(C)O,102.17
EN300-89235,C[C@H](O)C(C)(C)C,102.17
EN300-75688,CCC(C)(O)CC,102.17
EN300-89236,C[C@@H](O)C(C)(C)C,102.17
EN300-19338,CCCCCCO,102.17
EN300-6762534,CCC[C@H](O)CC,102.17
EN300-95055,CC(C)(C)CCO,102.17
EN300-15590,CC(=O)NCCO,103.12
EN300-191099,CNC(=O)C(C)O,103.12
EN300-1215712,NCC1(O)COC1,103.12
EN300-814495,CNC(=O)[C@H](C)O,103.12
EN300-221901,CCNC(=O)CO,103.12
EN300-814496,CNC(=O)[C@@H](C)O,103.12
EN300-203350,C[C@H](O)CC(N)=O,103.12
EN300-54882,CN(C)C(=O)CO,103.12
EN300-7577443,C[C@@H](O)CC(N)=O,103.12
EN300-246814,N[C@@H]1COC[C@H]1O,103.12
EN300-317038,CC(C)(O)C(N)=O,103.12
EN300-331476,N[C@@H]1COC[C@@H]1O,103.12
EN300-307198,NC1(CO)COC1,103.12
EN300-6479904,OC1CCONC1,103.12
EN300-697474,OC1CCNOC1,103.12
EN300-127708,CCC(O)C(N)=O,103.12
EN300-76263,NC1COCC1O,103.12
EN300-74513,CNC(=O)CCO,103.12
EN300-97058,NC(=O)CCCO,103.12
EN300-4257758,CC(O)CC(N)=O,103.12
EN300-216033,CCC[C@@H](N)CO,103.16
EN300-211475,CNC(C)CCO,103.16
EN300-90603,CNCC(C)CO,103.16
EN300-83414,CC(N)C(C)CO,103.16
EN300-207028,CCNC[C@H](C)O,103.16
EN300-225773,CCC(CO)NC,103.16
EN300-94805,CC(CN)CCO,103.16
EN300-152930,CC(C)(O)CCN,103.16
EN300-206693,CCNC[C@@H](C)O,103.16
