ID,SMILES,MW
EN300-204185,Cc1coc(C(=O)O)c1,126.11
EN300-113282,Cc1c[nH]nc1C(=O)O,126.11
EN300-114506,Cc1cc(C(=O)O)co1,126.11
EN300-66976,Cn1ccc(C(=O)O)n1,126.11
EN300-20656,Cc1occc1C(=O)O,126.11
EN300-31077,Cn1nccc1C(=O)O,126.11
EN300-97847,Cn1cnc(C(=O)O)c1,126.11
EN300-99518,Cc1nocc1C(=O)O,127.1
EN300-105066,Cc1nc(C(=O)O)co1,127.1
EN300-26675,Cc1oncc1C(=O)O,127.1
EN300-13477,Cc1cc(C(=O)O)on1,127.1
EN300-54040,Cc1ocnc1C(=O)O,127.1
EN300-61694,Cn1ncc(C(=O)O)n1,127.1
EN300-73572,Cc1conc1C(=O)O,127.1
EN300-16526,Cc1cc(C(=O)O)no1,127.1
EN300-147887,Cn1nncc1C(=O)O,127.1
EN300-97221,Cc1ncoc1C(=O)O,127.1
EN300-86357,Cn1cc(C(=O)O)nn1,127.1
EN300-83691,Cc1n[nH]nc1C(=O)O,127.1
EN300-117899,Cc1ncc(C(=O)O)o1,127.1
EN300-96264,Cc1cnoc1C(=O)O,127.1
EN300-214172,Cn1cnc(C(=O)O)n1,127.1
EN300-08023,O=C(O)c1c[nH]c(=O)[nH]1,128.09
EN300-75674,Cc1nonc1C(=O)O,128.09
EN300-216978,Cn1nnc(C(=O)O)n1,128.09
EN300-41424,O=C(O)c1cc(=O)[nH][nH]1,128.09
EN300-22996,O=C(O)c1ccsc1,128.15
EN300-16724,O=C(O)c1cccs1,128.15
EN300-6479266,O=C(O)c1c[nH]c(=O)o1,129.07
EN300-35843,O=C(O)c1nc(=O)[nH][nH]1,129.07
EN300-246486,O=C(O)c1coc(=O)[nH]1,129.07
EN300-102255,O=C(O)c1cc(O)no1,129.07
EN300-177034,O=C(O)c1cc(F)c[nH]1,129.09
EN300-44822445,[2H]C([2H])([2H])n1cc(C(=O)O)cn1,129.13
EN300-67411,O=C(O)c1cscn1,129.14
EN300-92035,O=C(O)c1cnsc1,129.14
EN300-25461,O=C(O)c1cncs1,129.14
EN300-91129,O=C(O)c1nccs1,129.14
EN300-86348,O=C(O)c1ccns1,129.14
EN300-86356,O=C(O)c1ccsn1,129.14
EN300-716296,O=C(O)c1occc1F,130.07
EN300-125734,O=C(O)c1ccc(F)o1,130.07
EN300-7121836,O=C(O)c1cn[nH]c1F,130.08
EN300-150212,O=C(O)c1cc(F)n[nH]1,130.08
EN300-98143,O=C(O)c1n[nH]cc1F,130.08
EN300-42269,O=C(O)c1cnns1,130.13
EN300-42270,O=C(O)c1cnsn1,130.13
EN300-24297,O=C(O)c1csnn1,130.13
EN300-1700710,Cn1ccnc1C(=O)[O-].[Li+],132.05
EN300-247895,Cc1nc(C(=O)[O-])n[nH]1.[Li+],133.03
EN300-218916,Cc1cnc(C(=O)[O-])o1.[Li+],133.03
EN300-1695774,Cn1cnnc1C(=O)[O-].[Li+],133.03
EN300-383978,Cc1nc(C(=O)[O-])no1.[Li+],134.02
EN300-318344,O=C([O-])c1ncco1.[Na+],135.05
EN300-6734232,O=C([O-])c1noc(O)n1.[Li+],135.99
EN300-33051884,O=C([O-])c1ncsn1.[Li+],136.06
EN300-746188,O=C([O-])c1nncs1.[Li+],136.06
EN300-2965892,C#Cc1ccc(C(=O)O)o1,136.1
EN300-128019,N#Cc1cc(C(=O)O)c[nH]1,136.11
EN300-96737,N#Cc1c[nH]c(C(=O)O)c1,136.11
EN300-7443126,C#Cc1cn[nH]c1C(=O)O,136.11
EN300-115497,N#Cc1ccc(C(=O)O)[nH]1,136.11
EN300-365645,N#Cc1cc(C(=O)O)co1,137.09
EN300-136062,N#Cc1ccc(C(=O)O)o1,137.09
EN300-1267109,N#Cc1cn[nH]c1C(=O)O,137.1
EN300-222039,N#Cc1nc[nH]c1C(=O)O,137.1
EN300-77396,Cc1cnccc1C(=O)O,137.14
EN300-86228,Cc1ccnc(C(=O)O)c1,137.14
EN300-82869,Cc1cncc(C(=O)O)c1,137.14
EN300-84041,Cc1ccncc1C(=O)O,137.14
EN300-72813,Cc1ncccc1C(=O)O,137.14
EN300-61938,Cc1cccnc1C(=O)O,137.14
EN300-28863,Cc1cccc(C(=O)O)n1,137.14
EN300-26968,Cc1ccc(C(=O)O)cn1,137.14
EN300-85323,Cc1cc(C(=O)O)ccn1,137.14
EN300-147649,N#Cc1cc(C(=O)O)on1,138.08
EN300-1178005,N#Cc1cc(C(=O)O)no1,138.08
EN300-64298,Cc1ncc(C(=O)O)cn1,138.12
EN300-116879,Cc1nnccc1C(=O)O,138.12
EN300-153924,Cc1cncnc1C(=O)O,138.12
EN300-118417,Cc1ccc(C(=O)O)nn1,138.12
EN300-1706618,C=Cn1nccc1C(=O)O,138.12
EN300-43812,Cc1ncncc1C(=O)O,138.12
EN300-20405,Cc1cnc(C(=O)O)cn1,138.12
EN300-147935,Cc1cnncc1C(=O)O,138.12
EN300-94777,Cc1cc(C(=O)O)cnn1,138.12
EN300-103392,Cc1nccnc1C(=O)O,138.12
EN300-192898,Cc1cnc(C(=O)O)nc1,138.12
EN300-116355,Cc1cncc(C(=O)O)n1,138.12
EN300-82517,Cc1cc(C(=O)O)ncn1,138.12
EN300-45240,Cc1nccc(C(=O)O)n1,138.12
EN300-73559,O=C(O)c1cncc(O)c1,139.11
EN300-34636,O=C(O)c1cccc(=O)[nH]1,139.11
EN300-20580,O=C(O)c1cc[n+]([O-])cc1,139.11
EN300-120200,O=C(O)c1cnccc1O,139.11
EN300-85194,O=C(O)c1ccc(O)cn1,139.11
EN300-69574,O=C(O)c1cc(O)ccn1,139.11
EN300-97661,O=C(O)c1cc[nH]c(=O)c1,139.11
EN300-102282,O=C(O)c1ccncc1O,139.11
EN300-17753,O=C(O)c1cccnc1O,139.11
EN300-26982724,C=Cn1nncc1C(=O)O,139.11
EN300-20386,O=C(O)c1ccc[n+]([O-])c1,139.11
EN300-51029,O=C(O)c1ncccc1O,139.11
EN300-22344,O=C(O)c1cccc[n+]1[O-],139.11
EN300-21525,O=C(O)c1ccc(O)nc1,139.11
EN300-36027,Cc1cc(C(=O)O)c(C)[nH]1,139.15
EN300-631735,Cc1cn(C)cc1C(=O)O,139.15
EN300-1270197,CCc1c[nH]cc1C(=O)O,139.15
EN300-1428701,Cc1cc(C(=O)O)[nH]c1C,139.15
EN300-155551,Cc1c(C(=O)O)ccn1C,139.15
EN300-4471364,Cc1cc(C(=O)O)cn1C,139.15
EN300-43700,CCn1cccc1C(=O)O,139.15
EN300-192305,CCc1[nH]ccc1C(=O)O,139.15
EN300-23527,Cc1ccc(C(=O)O)n1C,139.15
EN300-1721601,CCc1ccc(C(=O)O)[nH]1,139.15
EN300-260778,CCc1c[nH]c(C(=O)O)c1,139.15
EN300-108231,Cc1cc(C)c(C(=O)O)[nH]1,139.15
EN300-115860,Cc1c[nH]c(C(=O)O)c1C,139.15
EN300-140787,CCc1cc[nH]c1C(=O)O,139.15
EN300-157919,Cc1ccn(C)c1C(=O)O,139.15
EN300-19035,O=C(O)c1ccc(=O)oc1,140.09
EN300-344162,O=C(O)c1cccc(=O)o1,140.09
EN300-125543,O=C(O)c1n[nH]ccc1=O,140.1
EN300-29829,O=C(O)c1c[nH]c(=O)cn1,140.1
EN300-04614,O=C(O)c1ccc(=O)[nH]n1,140.1
EN300-148252,O=C(O)c1ccn[nH]c1=O,140.1
EN300-97055,O=C(O)c1nccnc1O,140.1
EN300-243828,O=C(O)c1cnncc1O,140.1
EN300-159634,O=C(O)c1cn[nH]c(=O)c1,140.1
EN300-50249,O=C(O)c1cc(O)ncn1,140.1
EN300-93528,O=C(O)c1c[nH]cnc1=O,140.1
EN300-7434794,O=C(O)c1cc(O)cnn1,140.1
EN300-261765,CCc1ccoc1C(=O)O,140.14
EN300-37227,CCc1[nH]ncc1C(=O)O,140.14
EN300-36265,CCc1ccc(C(=O)O)o1,140.14
EN300-77507,CCn1cc(C(=O)O)cn1,140.14
EN300-25866,Cc1c(C(=O)O)cnn1C,140.14
EN300-51370,Cc1cc(C(=O)O)nn1C,140.14
EN300-233079,Cc1cnn(C)c1C(=O)O,140.14
EN300-17049,Cc1cc(C(=O)O)c(C)o1,140.14
EN300-146162,Cc1ncn(C)c1C(=O)O,140.14
EN300-76584,Cc1nn(C)cc1C(=O)O,140.14
EN300-51244,Cc1cc(C(=O)O)n(C)n1,140.14
EN300-151551,CCc1c[nH]nc1C(=O)O,140.14
EN300-83466,CCn1nccc1C(=O)O,140.14
EN300-101175,Cc1cc(C(=O)O)oc1C,140.14
EN300-192263,CCc1occc1C(=O)O,140.14
EN300-129395,Cc1coc(C)c1C(=O)O,140.14
EN300-78483,Cc1n[nH]c(C(=O)O)c1C,140.14
EN300-35862,CCc1cc(C(=O)O)n[nH]1,140.14
EN300-42941,Cc1n[nH]c(C)c1C(=O)O,140.14
EN300-99208,CCc1nc(C(=O)O)c[nH]1,140.14
EN300-77600,CCn1ccc(C(=O)O)n1,140.14
EN300-207598,Cc1coc(C(=O)O)c1C,140.14
EN300-96650,Cc1cc(C)c(C(=O)O)o1,140.14
EN300-7460481,O=C([O-])c1nocc1[O-].[Li+].[Li+],140.94
EN300-82886,O=C(O)c1ccncc1F,141.1
EN300-75668,O=C(O)c1ccc(F)nc1,141.1
EN300-92165,O=C(O)c1cccnc1F,141.1
EN300-98110,O=C(O)c1cncc(F)c1,141.1
EN300-96893,O=C(O)c1cccc(F)n1,141.1
EN300-42378,O=C(O)c1ccc(F)cn1,141.1
EN300-96528,O=C(O)c1ncccc1F,141.1
EN300-52107,O=C(O)c1ccnc(F)c1,141.1
EN300-68885,CCc1cc(C(=O)O)no1,141.12
EN300-1697212,CCc1conc1C(=O)O,141.12
EN300-104978,Cc1nc(C(=O)O)c(C)o1,141.12
EN300-93519,Cc1nc(C)c(C(=O)O)o1,141.12
EN300-196668,CCc1ncc(C(=O)O)o1,141.12
EN300-202739,CCc1oncc1C(=O)O,141.12
EN300-92643,Cc1noc(C(=O)O)c1C,141.12
EN300-92668,CCc1cc(C(=O)O)on1,141.12
EN300-133052,CCc1nc(C(=O)O)co1,141.12
EN300-220575,CCc1ncoc1C(=O)O,141.12
EN300-06687,Cc1noc(C)c1C(=O)O,141.12
EN300-226062,CCc1nocc1C(=O)O,141.12
EN300-83220,CCc1ocnc1C(=O)O,141.12
EN300-180853,CCc1cnoc1C(=O)O,141.12
EN300-85473,Cc1c(C(=O)O)nnn1C,141.13
EN300-215465,CCn1ncc(C(=O)O)n1,141.13
EN300-225560,CCn1nncc1C(=O)O,141.13
EN300-649738,Cc1nnn(C)c1C(=O)O,141.13
EN300-262745,CCn1cc(C(=O)O)nn1,141.13
EN300-255053,CCc1[nH]nnc1C(=O)O,141.13
EN300-1719160,CCn1cnc(C(=O)O)n1,141.13
EN300-373552,O=C(O)c1cncc(F)n1,142.09
EN300-149296,O=C(O)c1ncc(F)cn1,142.09
EN300-760912,O=C(O)c1ncncc1F,142.09
EN300-233864,COc1cc(C(=O)O)n[nH]1,142.11
EN300-120893,Cn1ncc(C(=O)O)c1O,142.11
EN300-1723498,CCc1nonc1C(=O)O,142.11
EN300-114526,Cc1n[nH]c(C(=O)O)c1O,142.11
EN300-6440641,Cn1cc(C(=O)O)c(O)n1,142.11
EN300-150749,Cn1nc(C(=O)O)cc1O,142.11
EN300-91706,O=C(O)c1ccc(CO)o1,142.11
EN300-658865,O=C(O)c1cc(CO)[nH]n1,142.11
EN300-117523,COc1n[nH]cc1C(=O)O,142.11
EN300-258132,COc1ccc(C(=O)O)o1,142.11
EN300-152046,O=C(O)c1coc(CO)c1,142.11
EN300-260284,Cn1c(C(=O)O)c[nH]c1=O,142.11
EN300-226889,Cn1cc(C(=O)O)[nH]c1=O,142.11
EN300-92406,Cc1[nH]c(=O)[nH]c1C(=O)O,142.11
EN300-83713,O=C(O)c1ccn(CO)n1,142.11
EN300-248352,Cn1nc(O)cc1C(=O)O,142.11
EN300-92057,Cc1cscc1C(=O)O,142.18
EN300-19561,Cc1ccsc1C(=O)O,142.18
EN300-101659,Cc1sccc1C(=O)O,142.18
EN300-21259,Cc1ccc(C(=O)O)s1,142.18
EN300-82400,Cc1csc(C(=O)O)c1,142.18
EN300-62620,Cc1cc(C(=O)O)cs1,142.18
EN300-175345,Cn1oc(C(=O)O)cc1=O,143.1
EN300-110423,Cc1onc(O)c1C(=O)O,143.1
EN300-245205,COc1nc(C(=O)O)co1,143.1
EN300-263953,Cn1nc(C(=O)O)nc1O,143.1
EN300-131465,COc1cc(C(=O)O)on1,143.1
EN300-95507,O=C(O)c1cc(CO)on1,143.1
EN300-2958816,Cc1cnsc1C(=O)O,143.16
EN300-116843,Cc1scnc1C(=O)O,143.16
EN300-92085,Cc1nscc1C(=O)O,143.16
EN300-99520,Cc1sncc1C(=O)O,143.16
EN300-223649,Cc1cc(C(=O)O)sn1,143.16
EN300-29658,Cc1ncsc1C(=O)O,143.16
EN300-55912,Cc1ncc(C(=O)O)s1,143.16
EN300-202299,Cc1csnc1C(=O)O,143.16
EN300-56552,Cc1nc(C(=O)O)cs1,143.16
EN300-108424,Cc1cc(C(=O)O)ns1,143.16
EN300-43393673,Cc1cnc(C(=O)[O-])nc1.[Li+],144.06
EN300-6487624,Cc1ccnc(C(=O)[O-])n1.[Li+],144.06
EN300-325771,O=C(O)c1nonc1CO,144.09
EN300-125082,Cc1[nH]nc(C(=O)O)c1F,144.1
EN300-243465,Cn1nc(C(=O)O)cc1F,144.1
EN300-379692,Cn1ncc(C(=O)O)c1F,144.1
EN300-1601307,Cn1cc(C(=O)O)c(F)n1,144.1
EN300-73321,O=C(O)c1cc(O)cs1,144.15
EN300-118388,Cc1snnc1C(=O)O,144.15
EN300-13420,Cc1nnsc1C(=O)O,144.15
EN300-1831590,O=C(O)c1cc(CF)on1,145.09
EN300-140821,O=C(O)c1nscc1O,145.14
EN300-2987067,O=C(O)c1cc(O)ns1,145.14
EN300-133915,O=C(O)c1csc(=O)[nH]1,145.14
EN300-181711,O=C(O)c1c[nH]c(=O)s1,145.14
EN300-148426,O=C(O)c1ccc(Cl)[nH]1,145.54
EN300-14501,O=C(O)c1cc(Cl)c[nH]1,145.54
EN300-7444161,O=C([O-])c1nccc(=O)[nH]1.[Li+],146.03
EN300-37102619,Cc1cnc(C(=O)[O-])n1C.[Li+],146.07
EN300-261859,O=C(O)c1nsnc1O,146.12
EN300-106868,O=C(O)c1ccc(F)s1,146.14
EN300-6482337,O=C(O)c1cscc1F,146.14
EN300-222524,O=C(O)c1csc(F)c1,146.14
EN300-99855,O=C(O)c1sccc1F,146.14
EN300-150747,O=C(O)c1cc(F)cs1,146.14
EN300-119294,O=C(O)c1cc(Cl)[nH]n1,146.53
EN300-83461,O=C(O)c1[nH]ncc1Cl,146.53
EN300-209568,O=C(O)c1occc1Cl,146.53
EN300-12416,O=C(O)c1ccc(Cl)o1,146.53
EN300-2991428,O=C(O)c1coc(Cl)c1,146.53
EN300-2938872,O=C(O)c1[nH]cnc1Cl,146.53
EN300-181629,O=C(O)c1ccoc1Cl,146.53
EN300-1724710,O=C(O)c1cnc(Cl)[nH]1,146.53
EN300-2967454,O=C(O)c1cn[nH]c1Cl,146.53
EN300-6494693,CCn1ncnc1C(=O)[O-].[Li+],147.06
EN300-1709101,Cc1nc(C(=O)[O-])nn1C.[Li+],147.06
EN300-27713325,CCc1cnc(C(=O)[O-])o1.[Li+],147.06
EN300-6766760,CCn1cnnc1C(=O)[O-].[Li+],147.06
EN300-224703,Cc1nnc(C(=O)[O-])n1C.[Li+],147.06
EN300-1707896,Cc1nc(C(=O)[O-])n(C)n1.[Li+],147.06
EN300-203364,O=C(O)c1cnc(F)s1,147.13
EN300-69369,C#Cc1ccc(C(=O)O)nc1,147.13
EN300-120575,C#Cc1cncc(C(=O)O)c1,147.13
EN300-151780,C#Cc1ccnc(C(=O)O)c1,147.13
EN300-69433,C#Cc1ccc(C(=O)O)cn1,147.13
EN300-1653623,O=C(O)c1nocc1Cl,147.52
EN300-131810,O=C(O)c1coc(Cl)n1,147.52
EN300-149013,O=C(O)c1nn[nH]c1Cl,147.52
EN300-127789,O=C(O)c1cc(Cl)no1,147.52
EN300-147683,O=C(O)c1cc(Cl)on1,147.52
EN300-27694266,O=C([O-])c1ncncc1F.[Li+],148.02
EN300-384677,CCc1noc(C(=O)[O-])n1.[Li+],148.05
EN300-86231,N#Cc1cncc(C(=O)O)c1,148.12
EN300-100131,N#Cc1cc(C(=O)O)ccn1,148.12
EN300-141980,N#Cc1ccnc(C(=O)O)c1,148.12
EN300-133596,N#Cc1ncccc1C(=O)O,148.12
EN300-120339,N#Cc1cccc(C(=O)O)n1,148.12
EN300-67335,N#Cc1ccc(C(=O)O)cn1,148.12
EN300-132107,N#Cc1ccncc1C(=O)O,148.12
EN300-72520,N#Cc1ccc(C(=O)O)nc1,148.12
EN300-315836,Cl.O=C(O)c1ncc[nH]1,148.55
EN300-26664600,Cn1oc(C(=O)[O-])cc1=O.[Li+],149.03
EN300-27778690,COc1conc1C(=O)[O-].[Li+],149.03
EN300-747316,Cc1coc(C(=O)[O-])n1.[Na+],149.08
EN300-314737,Cn1ncnc1C(=O)[O-].[Na+],149.08
EN300-256888,N#Cc1ccc(C(=O)O)nn1,149.11
EN300-149224,N#Cc1cnc(C(=O)O)cn1,149.11
EN300-2974882,N#Cc1cncnc1C(=O)O,149.11
EN300-388677,C=Cc1ccc(C(=O)O)cn1,149.15
EN300-388618,C=Cc1cncc(C(=O)O)c1,149.15
EN300-1246714,C#CCn1cccc1C(=O)O,149.15
EN300-218467,Cc1nc(C(=O)[O-])no1.[Na+],150.07
EN300-29748,Cc1noc(C(=O)[O-])n1.[Na+],150.07
EN300-245474,Cn1c(C#N)ccc1C(=O)O,150.13
EN300-101557,Cn1cc(C#N)cc1C(=O)O,150.13
EN300-26872727,Cn1cc(C(=O)O)cc1C#N,150.13
EN300-6826050,Cc1cc(C(=O)O)[nH]c1C#N,150.13
EN300-45197931,Cc1c(C(=O)O)c[nH]c1C#N,150.13
EN300-232797,C#Cc1cn(C)nc1C(=O)O,150.13
EN300-27149448,C=C=Cn1ccc(C(=O)O)n1,150.13
EN300-232826,C#Cc1cnn(C)c1C(=O)O,150.13
EN300-233540,Cc1[nH]c(C#N)cc1C(=O)O,150.13
EN300-748857,O=C(O)c1cc2[nH]ccc2o1,151.12
EN300-373791,N#CCn1nccc1C(=O)O,151.12
EN300-248982,Cn1nc(C(=O)O)cc1C#N,151.12
EN300-114402,O=C(O)c1cc2occc2[nH]1,151.12
EN300-1251424,N#CCn1ccc(C(=O)O)n1,151.12
EN300-140837,Cn1ncc(C(=O)O)c1C#N,151.12
EN300-2983057,Cn1ncc(C#N)c1C(=O)O,151.12
EN300-7701745,Cn1cnc(C#N)c1C(=O)O,151.12
EN300-194266,Cc1oc(C#N)cc1C(=O)O,151.12
EN300-60199,O=C([O-])c1cncs1.[Na+],151.12
EN300-59046,O=C([O-])c1cscn1.[Na+],151.12
EN300-6758766,C#CCn1cnnc1C(=O)O,151.12
EN300-203347,O=C(O)c1cc[nH]c1C1CC1,151.16
EN300-172830,Cc1cnc(C(=O)O)cc1C,151.16
EN300-125758,O=C(O)c1c[nH]cc1C1CC1,151.16
EN300-125852,CCc1ccnc(C(=O)O)c1,151.16
EN300-210824,Cc1nccc(C(=O)O)c1C,151.16
EN300-43704,O=C(O)c1cccn1C1CC1,151.16
EN300-318174,O=C(O)c1ccn2c1CCC2,151.16
EN300-128020,O=C(O)c1cc2c([nH]1)CCC2,151.16
EN300-108042,Cc1cc(C)c(C(=O)O)cn1,151.16
EN300-1425906,O=C(O)c1cc2n(c1)CCC2,151.16
EN300-154101,O=C(O)c1[nH]ccc1C1CC1,151.16
EN300-129172,Cc1cnc(C(=O)O)c(C)c1,151.16
EN300-101677,Cc1cc(C(=O)O)cc(C)n1,151.16
EN300-112532,CCc1cccc(C(=O)O)n1,151.16
EN300-84173,Cc1ccc(C(=O)O)nc1C,151.16
EN300-108460,Cc1cncc(C)c1C(=O)O,151.16
EN300-151569,CCc1cncc(C(=O)O)c1,151.16
EN300-176872,C=CCn1cccc1C(=O)O,151.16
EN300-50518,Cc1ccc(C(=O)O)c(C)n1,151.16
EN300-1273259,O=C(O)c1[nH]cc2c1CCC2,151.16
EN300-205728,O=C(O)c1occc1C1CC1,152.15
EN300-112707,O=C(O)c1cc2n(n1)CCC2,152.15
EN300-157955,O=C(O)c1ccc(C2CC2)o1,152.15
EN300-154078,O=C(O)c1occ2c1CCC2,152.15
EN300-169923,CCc1nccnc1C(=O)O,152.15
EN300-30961,O=C(O)c1cc(C2CC2)[nH]n1,152.15
EN300-121101,O=C(O)c1c[nH]nc1C1CC1,152.15
EN300-43813,CCc1ncncc1C(=O)O,152.15
EN300-245137,O=C([O-])c1nnn[nH]1.[K+],152.15
EN300-94774,Cc1cc(C(=O)O)c(C)nn1,152.15
EN300-4339396,O=C(O)c1cncn1C1CC1,152.15
EN300-61391,Cc1cc(C(=O)O)nc(C)n1,152.15
EN300-93409,Cc1ncc(C(=O)O)c(C)n1,152.15
EN300-768307,CCc1ncc(C(=O)O)cn1,152.15
EN300-244267,O=C(O)c1cnn2c1CCC2,152.15
EN300-314050,O=C(O)c1cnn(C2CC2)c1,152.15
EN300-41431,O=C(O)c1n[nH]c2c1CCC2,152.15
EN300-1221170,Cc1ncnc(C(=O)O)c1C,152.15
EN300-736928,CCc1cnc(C(=O)O)nc1,152.15
EN300-6763603,Cc1cc(C(=O)O)nnc1C,152.15
EN300-817789,O=C(O)c1[nH]ncc1C1CC1,152.15
EN300-123922,Cc1ncnc(C)c1C(=O)O,152.15
EN300-395927,O=C(O)c1ccnn1C1CC1,152.15
EN300-2961240,CCc1cnc(C(=O)O)cn1,152.15
EN300-6389361,C=Cc1cnn(C)c1C(=O)O,152.15
EN300-155397,CCc1cc(C(=O)O)ncn1,152.15
EN300-816110,C=CCn1cc(C(=O)O)cn1,152.15
EN300-1105336,O=C(O)c1ccn(C2CC2)n1,152.15
EN300-196657,O=C(O)c1ccoc1C1CC1,152.15
EN300-7428172,C#Cc1cccc(C(=O)[O-])n1.[Li+],153.06
EN300-30480,Cn1ccc(C(=O)O)cc1=O,153.14
EN300-261596,C=CCn1cc(C(=O)O)nn1,153.14
EN300-103831,COc1cccnc1C(=O)O,153.14
EN300-171522,Cn1ccc(=O)c(C(=O)O)c1,153.14
EN300-103221,COc1cnccc1C(=O)O,153.14
EN300-41803,Cn1cc(C(=O)O)ccc1=O,153.14
EN300-181047,O=C(O)c1conc1C1CC1,153.14
EN300-85853,Cc1cc(=O)c(C(=O)O)c[nH]1,153.14
EN300-102850,COc1cccc(C(=O)O)n1,153.14
EN300-128295,Cc1ccnc(O)c1C(=O)O,153.14
EN300-105058,COc1ccncc1C(=O)O,153.14
EN300-39036,COc1cc(C(=O)O)ccn1,153.14
EN300-113062,O=C(O)c1cnoc1C1CC1,153.14
EN300-24688,O=C(O)c1cc(C2CC2)on1,153.14
EN300-30396,COc1ncccc1C(=O)O,153.14
EN300-94791,Cc1cnc(O)cc1C(=O)O,153.14
EN300-199547,O=C(O)c1cc(C2CC2)no1,153.14
EN300-315496,O=C(O)c1cnc(C2CC2)o1,153.14
EN300-223889,O=C(O)c1ncoc1C1CC1,153.14
EN300-1718675,O=C(O)c1cnnn1C1CC1,153.14
EN300-78969,COc1ccnc(C(=O)O)c1,153.14
EN300-180015,Cc1ccc(C(=O)O)nc1O,153.14
EN300-1073127,COc1cncc(C(=O)O)c1,153.14
EN300-264904,Cc1cc(C(=O)O)cnc1O,153.14
EN300-146051,O=C(O)c1ccc(CO)nc1,153.14
EN300-39151,Cc1ccc(C(=O)O)c(=O)[nH]1,153.14
EN300-85193,COc1ccc(C(=O)O)nc1,153.14
EN300-118117,Cn1c(C(=O)O)cccc1=O,153.14
EN300-97481,O=C(O)c1coc(C2CC2)n1,153.14
EN300-82852,Cc1cc(C(=O)O)cc(O)n1,153.14
EN300-15364,COc1ccc(C(=O)O)cn1,153.14
EN300-6830153,O=C(O)c1nnn2c1CCC2,153.14
EN300-210110,O=C(O)c1cn(C2CC2)nn1,153.14
EN300-107047,Cc1cc(=O)[nH]cc1C(=O)O,153.14
EN300-221495,Cc1cc(O)nc(C(=O)O)c1,153.14
EN300-209564,O=C(O)c1ocnc1C1CC1,153.14
EN300-6830151,O=C(O)c1nocc1C1CC1,153.14
EN300-108876,Cc1ccc(O)c(C(=O)O)n1,153.14
EN300-114264,Cc1nc(O)ccc1C(=O)O,153.14
EN300-119449,Cc1cncc(C(=O)O)c1O,153.14
EN300-69811,Cn1cccc(C(=O)O)c1=O,153.14
EN300-307002,Cc1ccnc(C(=O)O)c1O,153.14
EN300-60920,N#Cc1ccsc1C(=O)O,153.16
EN300-398615,N#Cc1sccc1C(=O)O,153.16
EN300-97862,N#Cc1ccc(C(=O)O)s1,153.16
EN300-7317222,C#Cc1nc(C(=O)O)cs1,153.16
EN300-102306,N#Cc1csc(C(=O)O)c1,153.16
EN300-222101,N#Cc1cscc1C(=O)O,153.16
EN300-243470,N#Cc1cc(C(=O)O)cs1,153.16
EN300-698267,CC(C)c1c[nH]cc1C(=O)O,153.18
