ID,SMILES,Scaffold
EN300-05405,CCOc1cc(C=O)ccc1OCCOc1ccc(Br)cc1,0
EN300-33498,CCCCCC=O,0
EN300-08243,C=CCn1c(Cl)c(C=O)sc1=NS(=O)(=O)c1cccs1,0
EN300-01128,COc1cc(C=O)ccc1OS(=O)(=O)c1cccc([N+](=O)[O-])c1,0
EN300-01065,COc1cc(C=O)ccc1OCc1ccc(Cl)cc1Cl,0
EN300-01066,COc1cc(C=O)ccc1OCc1ccc(F)cc1,0
EN300-01169,COc1cc(C=O)ccc1OCC(=O)Nc1ccccc1F,0
EN300-05562,CC(C)c1ccc(C=O)cc1[N+](=O)[O-],0
EN300-17023,O=Cc1ccc(-c2ccc(Cl)cc2)o1,0
EN300-00958,O=Cc1cn(Cc2ccccc2)c2ccccc12,0
EN300-17665,Cc1cc(C=O)cc(C)c1O,0
EN300-01166,O=Cc1cn(-c2ccccc2)nc1-c1cccc(Br)c1,0
EN300-01164,O=Cc1cn(-c2ccccc2)nc1-c1cccc(Cl)c1,0
EN300-01165,O=Cc1cn(-c2ccccc2)nc1-c1ccc(Br)cc1,0
EN300-05384,COCCn1c(C)cc(C=O)c1C,0
EN300-04670,CN(c1ccccc1)c1ccc(C=O)cc1[N+](=O)[O-],0
EN300-05774,Cc1nn(Cc2ccccc2)c(C)c1C=O,0
EN300-06840,CCCn1c(C)cc(C=O)c1C,0
EN300-07215,O=Cc1sc(Cl)nc1Cl,0
EN300-07003,O=Cc1ccc(CSC(F)F)o1,0
EN300-01122,COC(=O)c1ccc(-c2ccc(C=O)o2)cc1,0
EN300-05497,CCCSc1ccc(-c2nn(-c3ccccc3)cc2C=O)cc1,0
EN300-04516,Cc1cc(C=O)c(C)n1-c1ccc(Cl)c(C(F)(F)F)c1,0
EN300-04514,Cc1c(C=O)cc(C#N)n1C,0
EN300-04515,Cc1cccc(-n2c(C)cc(C=O)c2C)c1,0
EN300-20969,Cn1cccc1C=O,0
EN300-06978,CCCCCCCOc1ccc(C=O)cc1OCC,0
EN300-21022,COc1cc(C=O)cc(OC)c1,0
EN300-09902,COc1ccc(-c2nn(CCC#N)cc2C=O)cc1,0
