ID,SMILES,Scaffold
EN300-04751,CC(C)=CC1C(C(=O)NN)C1(C)C,0
EN300-7813792,C=CC(OCC)(OCC)OCC,0
EN300-37098654,NC(=NO)C1=COCCO1,0
EN300-26278265,NNC(=O)C1CC=CCC1,0
EN300-172373,C#CC(=C)C,0
EN300-6477702,C=CC#CC(C)(C)O,0
EN300-1272625,C=CC#CCO,0
EN300-7463669,C=CC#CC(C)(C)c1ccc(O)cc1,0
EN300-83252,C=CCCCO,0
EN300-19324,C=C(C)CO,0
EN300-08212,CCOc1cc(C=C2NC(=S)N(c3ccc(OC(F)F)cc3)C2=O)ccc1O,0
EN300-04712,CCOc1cc(C=C2NC(=S)N(c3c(C)n(C)n(-c4ccccc4)c3=O)C2=O)ccc1O,0
EN300-08761,C=CCn1cc(C(=O)c2cc(F)ccc2O)cc(C#N)c1=O,0
EN300-09347,C=CCc1cc(OCC)ccc1O,0
EN300-25328,NC(=O)N1CC=C(c2ccc(O)cc2)CC1,0
EN300-23980,Oc1ccc(C2=CCNCC2)cc1,0
EN300-27808,CCOC(=O)C1=CNc2nncn2C1(O)C(F)(F)F,0
EN300-11413,C=CCc1cc(OC)ccc1O,0
EN300-42515,C=Cn1ccnc1CO,0
EN300-61386,C=C(C#N)C(O)c1ccc([N+](=O)[O-])cc1,0
EN300-79536,C=CCNCCO,0
EN300-85297,C=C(CO)C(=O)OC,0
EN300-93178,CCOC(=O)C=Cc1cc(OC)c(O)c(OC)c1,0
EN300-95459,C=Cc1cc(OC)c(O)c(OC)c1,0
EN300-69294,OCC1=COCCO1,0
EN300-03169,COc1cc(C=C2N=C3CCCCCN3C2=O)ccc1O,0
EN300-94630,C=C(C)CCO,0
EN300-56894,CC(CO)NC(=O)C1=Cc2cc(Br)ccc2OC1,0
EN300-126876,OCC=Cc1cccc(C(F)(F)F)c1,0
EN300-120634,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,0
EN300-95733,C=CCCC(C)O,0
EN300-121975,O=C1C=CC(=O)N1CCO,0
EN300-125708,C=CCCCC(C)O,0
EN300-98245,C=CC(O)CC,0
EN300-125815,Oc1ccc(C2=CCNCC2)cc1,0
EN300-132188,C=C(C(=O)OC)C(O)c1ccc(F)c(F)c1,0
EN300-114325,C=C(C)C(C)O,0
EN300-109157,OC1C=CCC1,0
EN300-20629,CC1CC=CCC1CO,0
EN300-130934,O=C(NCCO)C1CC2C=CC1C2,0
EN300-131806,CC(C)=CCN(C)CCO,0
EN300-132964,Cc1cc(CN2CC=C(c3ccc(O)cc3)CC2)no1,0
EN300-106199,C=CCC(O)c1ccccc1,0
EN300-140715,C=CCCC(=O)Nc1ccc(CO)cc1,0
EN300-140168,C=CCCC(C)(C)O,0
EN300-18429,CC=Cc1ccc(O)c(OC)c1,0
EN300-136504,CC=CCC(N)CO,0
EN300-152838,C=C(C)C1(O)CCOCC1,0
EN300-138283,CC1(O)C=CCCC1,0
EN300-139379,OCC1=CCCC1,0
EN300-155760,C=CCC(C)(O)C1CCCCC1,0
EN300-154720,C=CC(C)(CC)CO,0
EN300-157371,C=C(C)C(O)C#N,0
EN300-104032,OCC1=CCCCO1,0
EN300-154719,C=CC(C)(CO)CCOC,0
EN300-159897,C=CCc1cc(C)cc(OC)c1O,0
EN300-160067,C=C(Br)CO,0
EN300-123730,C=CC(C)O,0
EN300-171806,CC(C)=CC(C)O,0
EN300-135428,C=CC(O)CC1CCOCC1,0
EN300-171224,Oc1cccc2c1CC=CC2,0
EN300-156206,C=CCC(C)(O)c1ccc(OC)cc1,0
EN300-182132,C=C(C)c1ccc(CO)cc1,0
EN300-187748,Oc1ccc(C=Cc2ccncc2)cc1,0
EN300-189060,CCc1ccc(C=CCO)cc1,0
EN300-189823,C=CCOC(=O)N1CCC(O)CC1,0
EN300-180763,C=CCc1c(C(=O)OC)ccc(Br)c1O,0
EN300-194079,C=CC(O)C(C)(C)C,0
EN300-192728,C=C(C)C1(O)CCC1,0
EN300-195853,C=CCC(O)CCc1ccccc1,0
EN300-197644,C=CCOC(=O)C(C)O,0
EN300-200367,CC(=Cc1ccccc1C(F)(F)F)CO,0
EN300-203859,CC1=C(CO)Cn2nnnc2N1C,0
EN300-201182,CC(C)(O)CC1=CCCCC1,0
EN300-201328,O=C(CO)N(C1=CCCCC1)C1CC1,0
EN300-198962,CC(O)C(=O)OCC=CCl,0
EN300-204878,C=C(C(=O)OC)C(O)c1cccc(Br)c1,0
EN300-197556,C=CCC(O)Cc1ccccc1,0
EN300-211432,C=CC[C@H](C)O,0
EN300-198933,C=CCNC(=O)CO,0
EN300-208408,C=CC(O)c1ccc(OC)cc1,0
EN300-108545,C=C(C)CCCO,0
EN300-195224,OC1C=CSC(C(F)(F)F)C1,0
EN300-215057,C=CC(=O)NCCCO,0
EN300-215441,OCC=Cc1cc(Cl)cc(Cl)c1,0
EN300-216041,C=CC(O)C(C)C,0
EN300-210991,C=CCCCCCCCO,0
EN300-98901,C=CCCCCO,0
EN300-204654,OCC=Cc1ccc(F)c(F)c1,0
EN300-208361,C=C(C)CNCc1ccc(CO)o1,0
EN300-208346,OC[C@H]1C=C[C@@H](NCc2cccs2)C1,0
EN300-194224,C=CCOCCO,0
EN300-218858,COc1ccc(C=Cc2ccc(O)cc2)cc1,0
EN300-219366,OCC(F)=C1CCCNC1,0
EN300-219761,C=C=CCO,0
EN300-85335,C=CCC(C)(C)CO,0
EN300-131831,O=S1(=O)C=CC(O)C1,0
EN300-221926,OCC=Cc1ccc(O)cc1,0
EN300-219849,OCC(F)=C1CCNC1,0
EN300-225936,C=C(C)Cc1cccc(C(=O)OC)c1O,0
EN300-243319,C=CC(C)(C)CO,0
EN300-95136,C=C(CC)CO,0
EN300-215393,C=C(Br)CCO,0
EN300-245613,OCCC=CBr,0
EN300-189235,C=CCC(O)CC,0
EN300-225653,CC(C)=C(C)CO,0
EN300-243888,OCCC1=CCCCC1,0
EN300-211433,C=CC[C@@H](C)O,0
EN300-214833,O=C1C=CC(=O)N1CCOCCO,0
EN300-19922,OCC1CC=CCC1,0
EN300-216907,C=CCCOC(=O)C(C)O,0
EN300-21717,C=CCOc1ccc(C(=O)c2ccccc2)c(O)c1,0
EN300-15634,N#CC(C#N)=Cc1ccc(O)cc1,0
EN300-176284,C=CC1(C)CCC(C(C)(C)O)O1,0
EN300-179045,OCCNCC1CC=CCC1,0
EN300-135418,C=CCC(N)CO,0
EN300-174661,C=CC(O)CC1CC2CCC1C2,1
EN300-136507,CC=CCC(N)CO,0
EN300-125883,CC1=CCC(C(C)(C)O)CC1,0
EN300-94263,C=CC(=O)Nc1ccc(OCC)c(CO)c1,0
EN300-57117,O=C(C=Cc1ccc2c(c1)CCO2)N1CCCC(CO)C1,0
EN300-50361,C=Cc1ccccc1O,0
EN300-1664642,OC1CCC=CCC1,0
EN300-248105,C=CCCC(N)CO,0
EN300-203791,O=C1C=CC(=O)N1CCCO,0
EN300-98188,C=C(C)C(=O)OCCO,0
EN300-42607,C=Cc1cccc(O)c1,0
EN300-97997,CC(O)CN1C(=O)C=CC1=O,0
EN300-256168,OCC=Cc1cncc(Br)c1,0
EN300-91576,C=CCOc1ccc(O)cc1,0
EN300-108510,OCC1CC=CC1,0
EN300-258625,CC1=C(C)CC(C(C)(C)O)CC1,0
EN300-254894,COC(=O)C=Cc1ccc(O)cc1,0
EN300-262232,NC(c1ccccc1)C1(CO)CC=CC1,0
EN300-4293702,C=C[C@H](O)c1ccccc1,0
EN300-261954,C=CC(O)C(=O)OCC,0
EN300-262135,OCC1CC2C=CC1CC2,0
EN300-257238,CC(=CC1CCC(C)CC1)CO,0
EN300-269447,C=C(C)[C@@H]1CC[C@@H](C)C[C@H]1O,0
EN300-264307,OC[C@@H]1C[C@@H]2C=C[C@H]1CC2,0
EN300-295436,CC1=C([Si](C)(C)C)C1CO,0
EN300-269584,C=CCCC(C)CC(C)O,0
EN300-153374,C=CC(=O)N1CCC(CO)CC1,0
EN300-258503,C=C[C@H]1CN2CC[C@@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,0
EN300-258513,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,0
EN300-257380,C=CCOc1ccc([N+](=O)[O-])cc1O,0
EN300-268319,N#CC1=CCCC(O)C1,0
EN300-301711,CC/C=C\CO,0
EN300-304226,C=CC(O)c1ccccc1,0
EN300-205270,OCC=CC(F)(F)F,0
EN300-249925,CCC=CC(O)C(=O)OC,0
EN300-300742,C=CC(C)(C)CCO,0
EN300-270240,C=CCC(CO)c1ccccc1,0
EN300-305016,C=CCOCCOCCO,0
EN300-297509,CC(CO)NC(=O)c1cccc(C=CCCCC(=O)N(C)C)c1,0
EN300-304059,CC/C=C\CCO,0
EN300-305202,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,0
EN300-311808,C=CCC(O)c1ccccn1,0
EN300-307658,C=C[C@@H](N)CO,0
EN300-321646,C=CCC1(O)CCOCC1,0
EN300-321401,CC(C)=C=C1C(CO)C1(C)C,0
EN300-260011,CC1=CCC(C(C)C)C(O)C1,0
EN300-333106,C=CC1CN2CCC1CC2[C@@H](O)c1ccnc2ccccc12,0
EN300-323186,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0
EN300-306025,CC(C)=CCC(O)c1cccnc1,0
EN300-358969,C=C(C)C(C)CO,0
EN300-343352,C=CC1(O)CCCC1,0
EN300-86118,O[C@H]1C=CCCC1,0
EN300-244191,C=CC(O)C(=O)OC,0
EN300-264486,C=C(CO)c1ccccc1,0
EN300-321990,Cc1cc(C)c(/C=C/CO)c(C)c1,0
EN300-365161,CC(=CCO)C(C)C,0
EN300-365205,CC(C)=C(C)CCO,0
EN300-223071,CCC(C)=C(C)CO,0
EN300-371720,C=CC(O)Cc1ccccc1,0
EN300-365830,OC/C=C/c1cccc(F)c1,0
EN300-80817,C=CC1(O)CC1,0
EN300-365834,C=CCOCCCCO,0
EN300-371708,C=C(CC)CCO,0
EN300-366410,C=CC(C)CCCC(C)(C)O,0
EN300-317423,C=C1CCNCC1O,0
EN300-374113,C=CCC1(O)CCOC1,0
EN300-375847,C=CCCC(O)c1cccc(Cl)c1,0
EN300-384285,C=CCC1(O)CCNCC1,0
EN300-375858,C=CCC(O)c1cccc(C(F)(F)F)c1,0
EN300-382194,C=CCC1(CO)CCCCC1,0
EN300-84043,C=CC(C)(C)O,0
EN300-21161,C=CCc1ccccc1O,0
EN300-28907,C=CCCO,0
EN300-383996,C=C(C)C(O)C(=O)OCC,0
EN300-16622,C=CCc1ccc(O)c(OC)c1,0
EN300-631645,C=CC1(O)CCNC1,0
EN300-631628,C=CC1(O)CCC1,0
EN300-698357,C=CCc1ccc(CO)cc1,0
EN300-698378,C=CCc1ccc(O)cc1,0
EN300-343153,C=C(C)C1CCC(C)(O)C(N)C1,0
EN300-315655,OC/C=C1\CCOc2ccccc21,0
EN300-103787,OC1C=CCCC1,0
EN300-716241,OCC=C1CCCCC1,0
EN300-658483,C=C(CO)CCN,0
EN300-37355868,N[C@H]1CC=C[C@@H](O)C1,0
EN300-717974,C=CC(N)CO,0
EN300-708706,OCC=C1CNC1,0
EN300-19538,C=CC1CN2CCC1CC2C(O)c1ccnc2ccccc12,0
EN300-708877,C=Cc1ccccc1CCO,0
EN300-704329,CCOC(=O)C(O)C1=CCOCC1,0
EN300-2506457,C=CC(=O)N(C)CCO,0
EN300-77606,C=CCCOCCO,0
EN300-110065,OC1CC2C=CC1C2,0
EN300-305210,C=CCC1(CO)CCC1,0
EN300-123969,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,0
EN300-762902,Cc1ccc(O)cc1C=C(Cl)Cl,0
EN300-658648,OCC1CC/C=C\CCC1,0
EN300-705850,OC1C=C(c2ccccc2)CCC1,0
EN300-37339825,C=C(CO)c1ccc(OC)nc1,0
EN300-7470851,C=C=CCC(C)(C)O,0
EN300-37399317,COC(=O)C(C#N)=Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0
EN300-256788,CC1=NC(=Cc2cc(F)c(O)c(F)c2)C(=O)N1CC(F)(F)F,0
EN300-176904,CCOC(=O)C1=C(N)Oc2cc(O)ccc2C1c1cccnc1,0
EN300-1165335,OCC1=CC2CCC(C1)N2,0
EN300-101417,OCC=C(Br)Br,0
EN300-1084755,OC/C=C/c1ccc(Br)cc1,0
EN300-270419,C=C(CN)CO,0
EN300-1177815,OC1CC/C=C\CCC1,0
EN300-1266281,N[C@H]1C=C[C@@H](O)CC1,0
EN300-6426900,C=CCOCC(C)O,0
EN300-7596980,CC1=C(CO)CCC1,0
EN300-4487319,CC1(CO)CC=CCO1,0
EN300-781170,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,0
EN300-708682,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccccc12,0
EN300-1461888,C=CCc1c(O)nc(N)[nH]c1=O,0
EN300-1166877,OC1CCCC1=C1CCCC1,0
EN300-702603,OC/C=C/c1ccc(O)cc1,0
EN300-1387015,C=C1CC1CO,0
EN300-254684,C=CC(O)CC(=O)OCC,0
EN300-1268641,C=CC(O)c1cccc(C(F)(F)F)c1,0
EN300-8767341,C=CCOc1ccc(C(N)CO)cc1,0
EN300-1260766,NC(CO)C1CC=CCC1,0
EN300-1249037,C=CC(O)c1ccccc1F,0
EN300-1625447,C=CC[C@@H]1CCC[C@H]1O,0
EN300-142592,OCC1=CCNCC1,0
EN300-12713,C=CCc1cc([N+](=O)[O-])ccc1O,0
EN300-1637096,C=C(Cl)CCCO,0
EN300-40330,C=CCn1c(CO)nc2ccccc21,0
EN300-127684,OCC=C1CCC1,0
EN300-73050,O=C1C=CC(=O)N1c1cccc(O)c1,0
EN300-37100291,O[C@@H]1CC[C@@H]2C=CC[C@H]1O2,0
EN300-1588896,OC1CCCC=C1Br,0
EN300-1636376,C=CC[C@@H]1COC[C@H]1O,0
EN300-1636104,C=C(C)CCCCO,0
EN300-1587417,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,0
EN300-6261475,C=CCC(C)(CC)CO,0
EN300-1634853,C=C[C@@H]1CCC[C@H]1O,0
EN300-6769821,Oc1ccc2c(c1)C=CCO2,0
EN300-25703502,NC/C=C(\F)CO,0
EN300-395971,C=C(F)CO,0
EN300-254712,C=CCc1cccc(F)c1O,0
EN300-1662338,CC1(C)[C@H]2CC=C(CCO)[C@@H]1C2,0
EN300-1692487,C=C(C)C1CCC(C)(O)C1C,0
EN300-1692733,OCC1CC=CCO1,0
EN300-82946,OC1CC=CC1,0
EN300-1608388,CC(C)O,0
EN300-7222393,Cc1ncsc1/C=C/CO,0
EN300-7409441,COC(=O)C=Cc1cc(OC)c(O)c(OC)c1,0
EN300-218876,C=CCC1CCCCC1O,0
EN300-1699146,OC/C=C/Br,0
EN300-1660911,C=CC(=O)OCCCCCCO,0
EN300-1693609,C=CCC(F)(F)CO,0
EN300-6512962,OCC1CC1=Cc1ccccc1Cl,0
EN300-303432,C=CC(CO)N1CCCCC1,0
EN300-1700081,C=CCC(O)CCC,0
EN300-1693728,C=C(F)CCCO,0
EN300-101121,COc1cc(C=C2N=C(C)N(C)C2=O)cc(OC)c1O,0
EN300-1655722,Cc1cc(/C=C2/SC(=S)NC2=O)cc(C)c1O,0
EN300-1655894,COC(=O)/C=C/c1ccc(O)nc1,0
EN300-213138,C=CCc1ccc2c(c1O)C(=O)c1ccccc1C2=O,0
EN300-1722991,C=CCNC(=O)c1ccc(N)cc1O,0
EN300-1719886,OCC1C=CCCC1,0
EN300-1721583,C=CCc1cc(OC)c(OC)cc1O,0
EN300-305548,OCC=C(F)F,0
EN300-304036,C=C1CCC(CO)CC1,0
EN300-1703156,COCC1(CO)CC=CC1,0
EN300-1703928,OC/C=C/c1ccc2c(c1)OCO2,0
EN300-1249131,C=CC(O)CC(C)C,0
EN300-1702803,C=CCC1C(O)CC1OC(C)(C)C,0
EN300-1250158,CC1=CC(O)CCC1,0
EN300-202907,OCC1=CCOCC1,0
EN300-1703597,OCC1C=CCC1,0
EN300-1703911,C=C1CC(CCO)C1,0
EN300-1705962,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,0
EN300-103180,C=CC(=O)NCCO,0
EN300-1722396,OC(C(F)=C(F)F)c1ccccc1,0
EN300-23642381,CC1(CO)C=CCN1,0
EN300-1719880,COC(=O)N1C=C(CO)CCC1,0
EN300-1700651,OC1CCC=C1Br,0
EN300-217210,CC1=C(CO)CCC(C)(C)C1,0
EN300-213763,COCc1ccccc1C=C(C)CO,0
EN300-1826490,COc1ccc(C=CCO)cc1OC,0
EN300-1822695,C=Cc1cccc(OCC)c1O,0
EN300-21040099,COc1cc(O)cc(/C=C/c2ccccc2)c1,0
EN300-1825478,CC(O)(CN)C1CC2C=CC1C2,0
EN300-1839228,CC(C)CC=CCO,0
EN300-134031,C=CCC(C)(O)C1CCOCC1,0
EN300-4483741,OCCCC1C=CCCC1,0
EN300-1946280,C=CC(O)C(C)(F)F,0
EN300-1802331,C=Cc1cc(C)c(O)c(C)c1,0
EN300-28840926,C=C(CO)c1ccc(C(F)(F)F)cc1,0
EN300-1725602,OC/C=C/C1CC1,0
EN300-1928112,C=CC(O)CC(F)(F)F,0
EN300-37082221,OC[C@@H]1C[C@H]2C=C[C@@H]1O2,0
EN300-37100421,N[C@@H]1CCC=C[C@@H]1O,0
EN300-27100534,COC(=O)C1=C[C@@H]2C[C@H](C1)C[C@H]2O,0
EN300-37399277,OC1CCC=C1I,0
EN300-1812055,CC(O)(CN)C1=CCC2CC1C2(C)C,0
EN300-27102264,C=C[C@H]1CC[C@@H](CO)O1,0
EN300-6493088,C=C1CCCC1O,0
EN300-6733877,C=CCCCC(O)C1CC1,0
EN300-6821084,C=C1[C@H]2C[C@@H](C[C@@H]1O)C2(C)C,0
EN300-1248456,CC(CO)N1C(=O)C=CC1=O,0
EN300-1847804,C=Cc1cc(OC)ccc1O,0
EN300-8374683,CC(C)=CCCC1(C)CCC(O)O1,0
EN300-1826887,C=CC(O)c1ccc(OC)c(OC)c1,0
EN300-28247504,COc1ccc(CNC(=O)C2CC=CC(O)C2)cc1,0
EN300-93474,N[C@@H]1C=C[C@H](CO)C1,0
EN300-1249050,C=CC(O)c1ccccc1OC,0
EN300-1249033,C=CC(O)c1ccc(F)cc1,0
EN300-2068330,CCC(C)(O)CCC=C(C)C,0
EN300-33972,CC1(C)[C@H]2CC=C(CO)[C@@H]1C2,0
EN300-25958689,CCOc1ccc(/C=C/CO)cc1OC,0
EN300-27106238,CC1(CO)C=CCN1,0
EN300-1855767,C=C(C)C(C)(C)O,0
EN300-6973731,C=C1CC(C(O)CC#N)C1,0
EN300-27192899,OCC(I)=CI,0
EN300-28227044,Cc1cc(O)cc(C)c1C=Cc1cncc(C(N)=O)c1,0
EN300-7493431,OC1(C2=CNCCC2)CC1,0
EN300-7493572,NC[C@@]1(O)C[C@H]2C=C[C@@H]1C2,0
EN300-7461124,C=C=CC(C)CO,0
EN300-7592779,OC1C=C(Br)CCC1,0
EN300-27687573,OCC1=CCCCC1O,0
EN300-7150612,C=C(CO)CCN,0
EN300-27694761,C[C@@H](O)/C=C/c1ccccc1,0
EN300-123672,C=C(CCO)C(C)C,0
EN300-7602957,OC1CC=CCCC1,0
EN300-2009772,C=CS(=O)(=O)CCO,0
EN300-2010251,COCC1(CO)C=CCC1,0
EN300-6937626,C=C1CC(C(O)C#N)C1,0
EN300-7504370,OCC=Cc1ccc(O)cc1,0
EN300-6475782,CN(C)c1ccc(/C=C/CO)cc1,0
EN300-6478225,OC/C=C\C1CC1,0
EN300-6472336,C=CC(F)(F)C(=O)c1ccccc1O,0
EN300-6472482,COc1cc(/C=C/CO)ccc1O,0
EN300-6481769,OCC1C=CCCCC1,0
EN300-7538984,OC/C=C/c1ccc(O)cc1,0
EN300-7023985,CSCC(C)=CCO,0
EN300-7540675,C=C(CO)CCN,0
EN300-7253587,C=CCC1(CO)CCCN1,0
EN300-7292615,CCCCCC(C)=CCO,0
EN300-28243574,C=C1CC(C)(CO)C1,0
EN300-7541313,C=C[C@@H]1C[C@@]1(CN)CO,0
EN300-9405459,C=C1CN[C@H](CO)C1,0
EN300-37136905,C=C1CN2C(=O)CCC2(CO)C1,0
EN300-23703697,CC1=CCC(C(C)(C)O)CC1,0
EN300-26784087,N#Cc1c(Cl)cc(O)c2c1C1C=CCC1C(c1ccc(Cl)cc1)N2,0
EN300-378175,CC/C=C/CCCO,0
EN300-26865931,O=C(/C=C/c1ccnc(Br)c1)Nc1ccc(O)cc1,0
EN300-224934,C=C1C[C@@H]1CO,0
EN300-6488045,O=C1C=CC(=O)N1c1ccc(O)cc1,0
EN300-4755046,COCCC1(CO)CC=CC1,0
EN300-5135952,CC1(CO)CC=CC1,0
EN300-6488660,NCC1(CO)CC2C=CC1C2,0
EN300-6482135,CC(C)=C(Br)CO,0
EN300-6496383,O=C(/C=C/c1ccccc1)NCCc1ccc(O)cc1,0
EN300-6498360,C=CC1OCC(O)CO1,0
EN300-1590568,CCCCC/C=C/CO,0
EN300-6763399,OC1/C=C\CCCCC1,0
EN300-15640,CCOc1cc(C=C(C#N)C(=O)Nc2ccccc2F)cc(Br)c1O,0
EN300-15647,COc1cc(C=C(C#N)C(=O)Nc2ccccc2C(F)(F)F)cc(Br)c1O,0
EN300-26982688,COc1cc(N2N=C(C)C(=CNc3cc(Cl)ccc3O)C2=O)ccc1Cl,0
EN300-28623,COC(=O)C=Cc1ccc(O)c(OC)c1,0
EN300-95381,OC1CC=CCC1,0
EN300-33282345,C/C(=C\CO)CF,0
EN300-6731068,CC1C=CC(C(C)(C)O)CC1,0
EN300-7576973,C=C=CCCCO,0
EN300-7585587,CC1=C(C)C1CO,0
EN300-6823933,C=C(CO)c1ccc(Br)cc1,0
EN300-4483874,CC(O)C1=CCOCC1,0
EN300-253450,C=C(CO)c1ccc(OC)cc1,0
EN300-46822827,NC/C=C\CO,0
EN300-6504472,OC[C@@H]1C[C@@H]2C=C[C@H]1C2,0
EN300-19347280,COc1cc2ccc(=O)oc2c(CC=C(C)C)c1O,0
EN300-396268,OCC1CCC=CCC1,0
EN300-3215383,C=CCCc1cccc(O)c1,0
EN300-6501409,OC[C@@H]1CC=CC[C@H]1C(F)(F)F,0
EN300-378343,OCC1C=CCN1,0
EN300-6479368,C=C1CNCC1O,0
EN300-6498340,C=C1CCCCC1O,0
EN300-6498915,OC1C=CNCC1,0
EN300-316574,C=CC1(O)COC1,0
EN300-6735667,O[C@@H]1CCCC=C1Br,0
EN300-6738853,C=C(Br)CC(C)(C)CO,0
EN300-2906370,C=CCc1ccccc1CO,0
EN300-6739293,C=CC1(CO)CC1,0
EN300-6739481,COC(=O)C1(CO)CC=CC1,0
EN300-312989,C/C=C/CO,0
EN300-6736093,CC(C)=CCC[C@@H](C)c1ccc(C)c(O)c1,0
EN300-6731979,O[C@H]1CCCC=C1Br,0
EN300-6498913,CCCC/C=C/C1(O)CCCCC1,0
EN300-6746826,C=CC(O)(c1ccccc1)C(F)(F)F,0
EN300-7202193,C=CC(O)CCCOCc1ccccc1,0
EN300-2957804,NCC1(CO)CC=CC1,0
EN300-6743989,OC/C(F)=C1/CCCNC1,0
EN300-6745957,C=CCc1c(O)cccc1Br,0
EN300-224825,C=CC(C)(O)c1ccccc1,0
EN300-7416334,O[C@@H]1C=C[C@H](O)C1,0
EN300-1704136,COC(=O)C1(CO)CC=CCO1,0
EN300-1719682,C=CCc1cc(C)cc(Br)c1O,0
EN300-631618,C=CC1(O)CCCCC1,0
EN300-5867275,Oc1ccccc1C1=CCCNC1,0
EN300-2513573,C=CC(C)CCO,0
EN300-7427974,OCC1=CCNCC1,0
EN300-4278551,NC1(CO)CC=CC1,0
EN300-6764322,COC(=O)C1=CCCC(O)C1,0
EN300-4294132,Oc1cccc(C2=CCCNC2)c1,0
EN300-7356636,NC(=O)/C=C/c1ccc(CO)o1,0
EN300-6764090,C=CC(=O)Oc1ccc(CO)cc1,0
EN300-7433332,C=C[C@H]1CNCC[C@H]1CCO,0
EN300-73375,OCC1CCC=CO1,0
EN300-1722037,OCC=C1CCNCC1,0
EN300-16645,CC(=CCO)CCCC(C)CCCC(C)CCCC(C)C,0
