ID,SMILES,MW
EN300-182235,C#CCCCC(=O)Cl,130.57
EN300-172472,C#CC(C)(C)C(=O)Cl,130.57
EN300-7587197,O=C(Cl)C1=CCCC1,130.57
EN300-624317,C/C=C/C=C/C(=O)Cl,130.57
EN300-378606,O=C(Cl)C(F)Cl,130.93
EN300-3425557,O=C(Cl)c1ccon1,131.52
EN300-3425558,O=C(Cl)N1CC=CC1,131.56
EN300-1612223,C#CCN(C)C(=O)Cl,131.56
EN300-19370260,CC(C)(C#N)C(=O)Cl,131.56
EN300-1612266,CN(CC#N)C(=O)Cl,132.55
EN300-200046,C#CCCOC(=O)Cl,132.55
EN300-133628,O=C(Cl)C1CCCC1,132.59
EN300-7597073,C=C(CCC)C(=O)Cl,132.59
EN300-37339878,C=C(C(=O)Cl)C(C)C,132.59
EN300-248357,CC1(C(=O)Cl)CCC1,132.59
EN300-248632,CC1(C)CC1C(=O)Cl,132.59
EN300-1155332,O=C1CN(C(=O)Cl)C1,133.53
EN300-1612229,C=CCN(C)C(=O)Cl,133.58
EN300-2520763,CC1CN(C(=O)Cl)C1,133.58
EN300-1073103,O=C(Cl)N1CCCC1,133.58
EN300-2520764,CC1CCN1C(=O)Cl,133.58
EN300-345834,CN(C(=O)Cl)C1CC1,133.58
EN300-311637,O=C(Cl)C1CCOC1,134.56
EN300-142608,O=C(Cl)OCC1CC1,134.56
EN300-55255,O=C(Cl)C1CCCO1,134.56
EN300-246924,O=C(Cl)OC1CCC1,134.56
EN300-7408836,CCO/C=C/C(=O)Cl,134.56
EN300-107948,CCOC=CC(=O)Cl,134.56
EN300-367416,CC(C)C(C)C(=O)Cl,134.6
EN300-224794,CCC(C)(C)C(=O)Cl,134.6
EN300-69079,CC(C)CCC(=O)Cl,134.6
EN300-153443,CCCC(C)C(=O)Cl,134.6
EN300-21354,CC(C)(C)CC(=O)Cl,134.6
EN300-1723623,CC(=O)N(C)C(=O)Cl,135.55
EN300-7593081,CN(C)C(=O)C(=O)Cl,135.55
EN300-152411,CCCN(C)C(=O)Cl,135.59
EN300-20040,CCN(CC)C(=O)Cl,135.59
EN300-173354,CC(C)N(C)C(=O)Cl,135.59
EN300-21419,CC(=O)OCC(=O)Cl,136.53
EN300-20677,CCOC(=O)C(=O)Cl,136.53
EN300-20669,COC(=O)CC(=O)Cl,136.53
EN300-7098106,O=C(Cl)C(F)C1CC1,136.55
EN300-20442,CCCCOC(=O)Cl,136.58
EN300-1600365,CC(C)OCC(=O)Cl,136.58
EN300-359356,CCC(C)OC(=O)Cl,136.58
EN300-17639,CC(C)COC(=O)Cl,136.58
EN300-6736627,O=C(Cl)N1CC(F)C1,137.54
EN300-222696,COCCOC(=O)Cl,138.55
EN300-7190144,CSCCC(=O)Cl,138.62
EN300-22858700,COC(=O)Br,138.95
EN300-1600560,O=C(Cl)C=CCCl,138.98
EN300-7236765,CN(CCF)C(=O)Cl,139.56
EN300-250405,O=C(Cl)OCCCF,140.54
EN300-19265,O=C(Cl)CC(=O)Cl,140.95
EN300-365426,CC(Cl)CC(=O)Cl,141.0
EN300-18995,O=C(Cl)CCCCl,141.0
EN300-112591,CC(C)(Cl)C(=O)Cl,141.0
EN300-57332,O=C(Cl)c1ccccn1,141.56
EN300-345927,CN(CCl)C(=O)Cl,141.98
EN300-7546680,O=C(F)c1cccc(F)c1,142.1
EN300-7432256,O=C(F)c1ccc(F)cc1,142.1
EN300-7535319,O=C(F)c1ccccc1F,142.1
EN300-24551,CC(Cl)OC(=O)Cl,142.97
EN300-20483,O=C(Cl)OCCCl,142.97
EN300-7542314,O=C(F)c1ccc(F)nc1,143.09
EN300-281352,O=C(Cl)OCC(F)F,144.5
EN300-383286,Cc1ccc(C(=O)Cl)o1,144.56
EN300-1262989,Cc1ccoc1C(=O)Cl,144.56
EN300-1612193,N#CC1CN(C(=O)Cl)C1,144.56
EN300-228246,Cn1nccc1C(=O)Cl,144.56
EN300-228560,Cn1cc(C(=O)Cl)cn1,144.56
EN300-228250,Cn1ccc(C(=O)Cl)n1,144.56
EN300-22949993,CC12CC(C(=O)Cl)(C1)C2,144.6
EN300-172647,C#CCC(C)(C)C(=O)Cl,144.6
EN300-132181,Cc1oncc1C(=O)Cl,145.54
EN300-219128,Cc1cc(C(=O)Cl)on1,145.54
EN300-7088009,Cc1ncoc1C(=O)Cl,145.54
EN300-814119,O=C(Cl)N1CC2CC2C1,145.59
EN300-2499792,O=C(Cl)N1CCC2CC21,145.59
EN300-1718488,O=C(Cl)N1CC2CC1C2,145.59
EN300-1612268,O=C(Cl)N1CC=CCC1,145.59
EN300-33244340,C#CCN(CC)C(=O)Cl,145.59
EN300-215554,O=C(Cl)CC(F)(F)F,146.5
EN300-246861,Cc1nonc1C(=O)Cl,146.53
EN300-6230123,O=C(Cl)Cn1cnnn1,146.54
EN300-27739260,C#CCCCOC(=O)Cl,146.57
EN300-1611742,CN(CCC#N)C(=O)Cl,146.57
EN300-212163,O=C(Cl)c1ccsc1,146.59
EN300-24041,O=C(Cl)c1cccs1,146.59
EN300-19835,O=C(Cl)C1CCCCC1,146.61
EN300-19862,CC1(C(=O)Cl)CCCC1,146.61
EN300-20015,O=C(Cl)C(Cl)Cl,147.39
EN300-1721415,O=C(Cl)N1CCCC1=O,147.56
EN300-27192932,O=C1CCN(C(=O)Cl)C1,147.56
EN300-329629,O=C(Cl)c1ccns1,147.58
EN300-173637,O=C(Cl)c1cscn1,147.58
EN300-200995,CC1CCN(C(=O)Cl)C1,147.6
EN300-1154985,CN(CC1CC1)C(=O)Cl,147.6
EN300-1155131,CN(C(=O)Cl)C1CCC1,147.6
EN300-1155080,CC1CCCN1C(=O)Cl,147.6
EN300-1154967,CCN(C(=O)Cl)C1CC1,147.6
EN300-345854,O=C(Cl)N1CCCCC1,147.6
EN300-366689,COC(=O)/C=C/C(=O)Cl,148.54
EN300-176969,O=C(Cl)CC1CCCO1,148.59
EN300-140519,COC1(C(=O)Cl)CCC1,148.59
EN300-128862,O=C(Cl)C1CCCOC1,148.59
EN300-206219,O=C(Cl)OC1CCCC1,148.59
EN300-188365,CC1(C(=O)Cl)CCCO1,148.59
EN300-1613028,O=C(Cl)OCC1CCC1,148.59
EN300-44905,O=C(Cl)C1CCOCC1,148.59
EN300-7605715,CC(C)CCCC(=O)Cl,148.63
EN300-306873,CCC(C)(C)CC(=O)Cl,148.63
EN300-379729,CCC(C)(CC)C(=O)Cl,148.63
EN300-19602,CCCCCCC(=O)Cl,148.63
EN300-370674,CC(C(=O)Cl)C(C)(C)C,148.63
EN300-1720823,O=C(Cl)N1CCOC1=O,149.53
EN300-1155109,COC1CN(C(=O)Cl)C1,149.58
EN300-21372,O=C(Cl)N1CCOCC1,149.58
EN300-1612227,CN(C(=O)Cl)C(C)(C)C,149.62
EN300-1612233,CCCN(CC)C(=O)Cl,149.62
EN300-52418,CCN(C(=O)Cl)C(C)C,149.62
EN300-196089,CC(C)CN(C)C(=O)Cl,149.62
EN300-1177739,CCCCN(C)C(=O)Cl,149.62
EN300-21157,CCOC(=O)CC(=O)Cl,150.56
EN300-1612782,O=C(Cl)O[C@H]1CCOC1,150.56
EN300-1612987,O=C(Cl)O[C@@H]1CCOC1,150.56
EN300-20444,COC(=O)CCC(=O)Cl,150.56
EN300-2009006,COC(=O)C(C)C(=O)Cl,150.56
EN300-322657,O=C(Cl)OC1CCOC1,150.56
EN300-7144587,O=C(Cl)C(F)CC1CC1,150.58
EN300-200085,CC(C)CCOC(=O)Cl,150.6
EN300-7443431,CCCCOCC(=O)Cl,150.6
EN300-359361,CCC(CC)OC(=O)Cl,150.6
EN300-1716862,CCCCCOC(=O)Cl,150.6
EN300-7261145,CC(C)(C)COC(=O)Cl,150.6
EN300-172462,CC(C)OCCC(=O)Cl,150.6
EN300-208625,CC(C)(C)OCC(=O)Cl,150.6
EN300-3466852,O=C(Cl)C1CCSC1,150.63
EN300-39878982,O=C(Cl)N1CC[C@H](F)C1,151.57
EN300-39878983,O=C(Cl)N1CC[C@@H](F)C1,151.57
EN300-6739669,O=C(Cl)N1CCSC1,151.61
EN300-367142,CC(=O)OCOC(=O)Cl,152.53
EN300-331688,COCC(C)OC(=O)Cl,152.58
EN300-7288996,COCCOCC(=O)Cl,152.58
EN300-6186590,COCCCOC(=O)Cl,152.58
EN300-6488980,CCOCCOC(=O)Cl,152.58
EN300-7460555,CCSCCC(=O)Cl,152.64
EN300-6389533,CSCCCC(=O)Cl,152.64
EN300-7397756,O=C(Cl)/C=C/C(=O)Cl,152.96
EN300-333348,O=C(Cl)C1CC(Cl)C1,153.01
EN300-2482755,CN(CCCF)C(=O)Cl,153.58
EN300-26981184,O=C(Cl)N1CC(Cl)C1,153.99
EN300-333619,O=C(Cl)C1CC(F)(F)C1,154.54
EN300-373475,Cc1cccc(C(=O)Cl)c1,154.59
EN300-65600,O=C(Cl)Cc1ccccc1,154.59
EN300-33500,Cc1ccc(C(=O)Cl)cc1,154.59
EN300-56164,Cc1ccccc1C(=O)Cl,154.59
EN300-19228,O=C(Cl)CCC(=O)Cl,154.98
EN300-20325,CC(C)(CCl)C(=O)Cl,155.02
EN300-269660,CC(C)C(Cl)C(=O)Cl,155.02
EN300-36082,O=C(Cl)CCCCCl,155.02
EN300-124262,CC(Cl)CCC(=O)Cl,155.02
EN300-1600700,CC(CCCl)C(=O)Cl,155.02
EN300-7034046,O=C(Cl)N1CC(F)(F)C1,155.53
EN300-26573371,N#CC(=CC1CC1)C(=O)Cl,155.58
EN300-313355,CN(CCCl)C(=O)Cl,156.01
EN300-6487766,N#Cc1cc(C(=O)Cl)no1,156.53
EN300-20701,O=C(Cl)Oc1ccccc1,156.57
EN300-2514770,O=C(Cl)/C=C/c1ccco1,156.57
EN300-814287,O=C(Cl)COCCCl,157.0
EN300-7591335,CC(CCl)OC(=O)Cl,157.0
EN300-53872,O=C(Cl)OCCCCl,157.0
EN300-398575,CN(C)CC(=O)Cl.Cl,158.03
EN300-7605704,O=C(Cl)/C=C/C(F)(F)F,158.51
EN300-6397789,C=C(C(=O)Cl)C(F)(F)F,158.51
EN300-90374,O=C(Cl)c1cccc(F)c1,158.56
EN300-19251,O=C(Cl)c1ccc(F)cc1,158.56
EN300-19512,O=C(Cl)c1ccccc1F,158.56
EN300-228551,CCn1ccc(C(=O)Cl)n1,158.59
EN300-2500694,Cc1cc(C(=O)Cl)nn1C,158.59
EN300-60573,O=C(Cl)C1CC2CCC1C2,158.63
EN300-7563443,O=C(Cl)/C(Cl)=C/Cl,159.4
EN300-216745,O=C(Cl)c1ccnc(F)c1,159.55
EN300-256329,O=C(Cl)c1ccc(F)nc1,159.55
EN300-311012,O=C(Cl)c1ccc(F)cn1,159.55
EN300-141824,Cc1noc(C)c1C(=O)Cl,159.57
EN300-112736,Cc1nc(C)c(C(=O)Cl)o1,159.57
EN300-1608202,O=C(Cl)N1C[C@H]2CC[C@H]2C1,159.61
EN300-2515120,O=C(Cl)N1CCC2(CC2)C1,159.61
EN300-1612308,O=C(Cl)N1CC2CCC1C2,159.61
EN300-7236296,O=C(Cl)N1CC2(CCC2)C1,159.61
EN300-6739665,C=CCN(CC=C)C(=O)Cl,159.61
EN300-7289700,O=C(Cl)C1CC2CCC1O2,160.6
EN300-140335,Cc1cscc1C(=O)Cl,160.62
EN300-250047,O=C(Cl)Cc1cccs1,160.62
EN300-306797,Cc1ccc(C(=O)Cl)s1,160.62
EN300-42124,O=C(Cl)Cc1ccsc1,160.62
EN300-244378,CC1CCCC(C(=O)Cl)C1,160.64
EN300-220580,CC(C)(CC(=O)Cl)C1CC1,160.64
EN300-244644,CC1CCC(C(=O)Cl)CC1,160.64
EN300-1262964,O=C(Cl)CC1CCCCC1,160.64
EN300-121803,O=C(Cl)C1CCCCCC1,160.64
EN300-342084,C[Si](C)(C)C#CC(=O)Cl,160.67
EN300-92963,O=C(Cl)C(Cl)CCl,161.41
EN300-1154916,O=C1CCN(C(=O)Cl)CC1,161.59
EN300-27694401,O=C1CCCN(C(=O)Cl)C1,161.59
EN300-181896,Cc1nc(C(=O)Cl)cs1,161.61
EN300-45221,Cc1ncsc1C(=O)Cl,161.61
EN300-200686,CC1CCN(C(=O)Cl)CC1,161.63
EN300-2487062,CC(C)C1CCN1C(=O)Cl,161.63
EN300-1155124,CC1(C)CCCN1C(=O)Cl,161.63
EN300-2486784,CCC1(C)CN(C(=O)Cl)C1,161.63
EN300-200725,CC1CCCN(C(=O)Cl)C1,161.63
EN300-1155246,CCC1CCN(C(=O)Cl)C1,161.63
EN300-1155037,CN(CC1CCC1)C(=O)Cl,161.63
EN300-202937,CN(C(=O)Cl)C1CCCC1,161.63
EN300-37272980,C=C(C)N(C(=O)Cl)C(C)C,161.63
EN300-266785,CC1CCCCN1C(=O)Cl,161.63
EN300-1154751,O=C(Cl)N1CCCCCC1,161.63
EN300-31105,O=C(Cl)OCC(F)(F)F,162.49
EN300-2009913,CN1CCN(C(=O)Cl)C1=O,162.57
EN300-1694009,C#CCOCCOC(=O)Cl,162.57
EN300-1721902,CCOC(=O)/C=C/C(=O)Cl,162.57
EN300-703058,COC(=O)[C@@H]1C[C@@H]1C(=O)Cl,162.57
EN300-141732,COC1(C(=O)Cl)CCCC1,162.61
EN300-249019,O=C(Cl)OC1CCCCC1,162.61
EN300-7643430,CCC(CC)(CC)C(=O)Cl,162.66
EN300-2007969,CO[C@H]1CCN(C(=O)Cl)C1,163.6
EN300-1155196,CC1CN(C(=O)Cl)CCO1,163.6
EN300-1155111,CC1COCCN1C(=O)Cl,163.6
EN300-1155006,O=C(Cl)N1CCCOCC1,163.6
EN300-2529654,COC1CCN(C(=O)Cl)C1,163.6
EN300-345852,CCCCN(CC)C(=O)Cl,163.65
EN300-1265388,CCCN(CCC)C(=O)Cl,163.65
EN300-197526,CCC(C)(C)N(C)C(=O)Cl,163.65
EN300-1612147,CCC(C)CN(C)C(=O)Cl,163.65
EN300-4322262,CCCCCN(C)C(=O)Cl,163.65
EN300-203849,CN(CC(C)(C)C)C(=O)Cl,163.65
EN300-6739664,CC(C)N(C(=O)Cl)C(C)C,163.65
EN300-175607,CC(=O)OC(C)(C)C(=O)Cl,164.59
EN300-193382,O=C(Cl)OC1CCOCC1,164.59
EN300-6499463,CN(C)C(=O)N(C)C(=O)Cl,164.59
EN300-18988,COC(=O)CCCC(=O)Cl,164.59
EN300-199926,O=C(Cl)OCC1CCCO1,164.59
EN300-101862,CC(C)(C)OC(=O)C(=O)Cl,164.59
EN300-21401,CCOC(=O)CCC(=O)Cl,164.59
EN300-2008419,COC(=O)C(C)(C)C(=O)Cl,164.59
EN300-7285206,CCCCCCOC(=O)Cl,164.63
EN300-210113,CC(C)CC(C)OC(=O)Cl,164.63
EN300-650534,O=C(Cl)c1ccc(Cl)o1,164.97
EN300-2512028,O=C(Cl)c1occc1Cl,164.97
EN300-7546396,CCOC(=O)N(C)C(=O)Cl,165.57
EN300-374140,COC(=O)CN(C)C(=O)Cl,165.57
EN300-133425,N#Cc1cccc(C(=O)Cl)c1,165.58
EN300-1262985,N#Cc1ccc(C(=O)Cl)cc1,165.58
EN300-1155285,O=C(Cl)N1CCC(CF)C1,165.59
EN300-2509223,O=C(Cl)N1CCC(F)CC1,165.59
EN300-210204,O=C(Cl)N1CCSCC1,165.64
EN300-373011,CCC(=O)OCOC(=O)Cl,166.56
EN300-220892,CCCOCCOC(=O)Cl,166.6
EN300-344856,O=C(Cl)C1Cc2ccccc21,166.6
EN300-248477,O=C(Cl)/C=C/c1ccccc1,166.6
EN300-206928,CC(=O)SCCC(=O)Cl,166.63
EN300-7462215,CCCSCCC(=O)Cl,166.67
EN300-7269520,O=C(Cl)C(F)(F)CC1CC1,168.57
EN300-1590591,O=C(Cl)C(=O)c1ccccc1,168.58
EN300-78737,Cc1ccc(C)c(C(=O)Cl)c1,168.62
EN300-1238117,Cc1ccc(CC(=O)Cl)cc1,168.62
EN300-239799,Cc1cccc(CC(=O)Cl)c1,168.62
EN300-266357,O=C(Cl)CCc1ccccc1,168.62
EN300-7437771,CCC(C(=O)Cl)C(=O)Cl,169.01
EN300-124789,CC(Cl)CCCC(=O)Cl,169.05
EN300-1600876,CC(C)(CCCl)C(=O)Cl,169.05
EN300-4275032,CC(C)(CCl)CC(=O)Cl,169.05
EN300-2580842,O=C(Cl)N1CCC(F)(F)C1,169.56
EN300-1244207,CN(C(=O)Cl)c1ccccc1,169.61
EN300-315871,CN(CCCCl)C(=O)Cl,170.04
EN300-33503,COc1ccc(C(=O)Cl)cc1,170.59
EN300-19843,O=C(Cl)OCc1ccccc1,170.59
EN300-279590,Cc1ccccc1OC(=O)Cl,170.59
EN300-221326,Cc1cccc(OC(=O)Cl)c1,170.59
EN300-24751,COc1cccc(C(=O)Cl)c1,170.59
EN300-270970,Cc1ccc(OC(=O)Cl)cc1,170.59
EN300-20022,O=C(Cl)COc1ccccc1,170.59
EN300-396759,COC(=O)C(Cl)C(=O)Cl,170.98
EN300-7617052,CC(C)(CCl)OC(=O)Cl,171.02
EN300-263675,CC(Br)C(=O)Cl,171.42
EN300-132996,O=C(Cl)CCBr,171.42
EN300-2566195,CN(CC(C)(F)F)C(=O)Cl,171.57
EN300-313561,COc1ccc(C(=O)Cl)cn1,171.58
EN300-7760370,COc1cncc(C(=O)Cl)c1,171.58
EN300-211078,CN(C)CCC(=O)Cl.Cl,172.05
EN300-41849,O=C(Cl)Cc1ccccc1F,172.58
EN300-136463,O=C(Cl)Cc1cccc(F)c1,172.58
EN300-2566344,N#CC1CCN(C(=O)Cl)CC1,172.61
EN300-2566699,CC1(C#N)CCN(C(=O)Cl)C1,172.61
EN300-213072,O=C(Cl)CC1CC2CCC1C2,172.65
EN300-6746816,O=C(Cl)CN1C(=O)C=CC1=O,173.55
EN300-1086858,O=C(Cl)N1C[C@H]2CCC[C@H]2C1,173.64
EN300-2558875,O=C(Cl)N1CCC2(CCC2)C1,173.64
EN300-2558878,O=C(Cl)N1CCC(C2CC2)C1,173.64
EN300-2558880,O=C(Cl)N1C2CCCC1CC2,173.64
EN300-7670953,O=C(Cl)CCCC(F)(F)F,174.55
EN300-217117,O=C(Cl)Oc1ccccc1F,174.56
EN300-270969,O=C(Cl)Oc1ccc(F)cc1,174.56
EN300-281254,O=C(Cl)Oc1cccc(F)c1,174.56
EN300-239083,COc1nn(C)cc1C(=O)Cl,174.58
EN300-37335396,Cc1cc(N(C)C(=O)Cl)no1,174.58
EN300-105315,Cc1cc(C(=O)Cl)sc1C,174.65
EN300-64834,O=C(Cl)CCC1CCCCC1,174.67
EN300-3456706,O=C(Cl)CC1CCCCCC1,174.67
EN300-19180,O=C(Cl)c1ccccc1Cl,175.01
EN300-21335,O=C(Cl)c1ccc(Cl)cc1,175.01
EN300-19505,O=C(Cl)c1cccc(Cl)c1,175.01
EN300-201973,CN(CC(F)(F)F)C(=O)Cl,175.54
EN300-1243995,O=C(Cl)N1CC2CCC(C1)O2,175.61
EN300-123865,CC1CCCC(C)N1C(=O)Cl,175.66
EN300-1612124,C[C@H]1CCC[C@@H](C)N1C(=O)Cl,175.66
EN300-1155263,CC1CN(C(=O)Cl)C(C)(C)C1,175.66
EN300-2581754,CCC(C1CC1)N(C)C(=O)Cl,175.66
EN300-5021741,O=C(Cl)N1CCCCCCC1,175.66
EN300-1154767,CC1CC(C)CN(C(=O)Cl)C1,175.66
EN300-1662432,CC1(C)CCCN(C(=O)Cl)C1,175.66
EN300-1155100,CCC1CCN(C(=O)Cl)CC1,175.66
EN300-187690,CN(C(=O)Cl)C1CCCCC1,175.66
EN300-1244200,CCC1CCCCN1C(=O)Cl,175.66
EN300-1155041,CC1(C)CCN(C(=O)Cl)CC1,175.66
EN300-128733,O=C(Cl)c1cc(Cl)ccn1,176.0
EN300-119228,O=C(Cl)c1ccc(Cl)cn1,176.0
EN300-201112,O=C(Cl)c1ccc(Cl)nc1,176.0
EN300-36788,O=C(Cl)c1cccnc1Cl,176.0
EN300-214506,O=C(Cl)c1ccnc(Cl)c1,176.0
EN300-1440071,CC(OC(=O)Cl)C(F)(F)F,176.52
EN300-282588,O=C(Cl)OCCC(F)(F)F,176.52
EN300-156036,O=C(Cl)c1ccc(F)cc1F,176.55
EN300-264506,O=C(Cl)c1cccc(F)c1F,176.55
EN300-1265909,O=C(Cl)c1c(F)cccc1F,176.55
EN300-1155136,CN1C(=O)CN(C(=O)Cl)C1=O,176.56
EN300-26976260,CN1CCN(C(=O)Cl)CC1=O,176.6
EN300-185767,COc1ccsc1C(=O)Cl,176.62
EN300-19573152,CN(C(=O)Cl)c1nccs1,176.62
EN300-220728,O=C(Cl)OCC1CCCCC1,176.64
EN300-156728,COC1CCC(C(=O)Cl)CC1,176.64
EN300-1612331,O=C(Cl)OC1CCCCCC1,176.64
EN300-141998,COC1(C(=O)Cl)CCCCC1,176.64
EN300-215008,COC1CCCC(C(=O)Cl)C1,176.64
EN300-21638,CC(CC(=O)Cl)CC(C)(C)C,176.68
EN300-177793,O=C(Cl)c1ccc(Cl)nn1,176.99
EN300-1272514,O=C(Cl)c1cncnc1Cl,176.99
EN300-131599,O=C(Cl)c1cnc(Cl)cn1,176.99
EN300-115068,O=C(Cl)c1cncc(Cl)n1,176.99
EN300-6481042,O=C(Cl)ON1C(=O)CCC1=O,177.54
EN300-1612180,COC(=O)C1CN(C(=O)Cl)C1,177.59
EN300-2009471,CC(=O)OC1CN(C(=O)Cl)C1,177.59
EN300-1155129,CC1(C)COCCN1C(=O)Cl,177.63
EN300-203032,CN(C(=O)Cl)C1CCOCC1,177.63
EN300-203710,COCC1CCN(C(=O)Cl)C1,177.63
EN300-173357,COC1CCN(C(=O)Cl)CC1,177.63
EN300-323026,C[C@H]1CN(C(=O)Cl)C[C@@H](C)O1,177.63
EN300-53850,Cl.O=C(Cl)c1cccnc1,178.02
EN300-1265378,Cl.O=C(Cl)c1ccncc1,178.02
EN300-55340,Cl.O=C(Cl)c1ccccn1,178.02
EN300-281326,O=C(Cl)OCC1CCOCC1,178.61
EN300-20261,CCOC(=O)CCCC(=O)Cl,178.61
EN300-7700100,CC(C)C(OC(=O)Cl)C(C)C,178.66
EN300-1612244,CCOC(=O)CN(C)C(=O)Cl,179.6
EN300-218419,N#Cc1ccc(CC(=O)Cl)cc1,179.6
EN300-135759,O=C(Cl)c1c[nH]c2ccccc12,179.6
EN300-4061778,CC1(F)CCN(C(=O)Cl)CC1,179.62
EN300-26682272,CC1(C)SCCN1C(=O)Cl,179.67
EN300-395559,O=C(Cl)N1CC=C(Cl)CC1,180.03
EN300-378294,O=C(Cl)N1CCCC=C1Cl,180.03
EN300-373872,O=C(Cl)N1CC=CC(Cl)C1,180.03
EN300-366705,O=C(Cl)N1CCC=C(Cl)C1,180.03
EN300-373012,CC(C)C(=O)OCOC(=O)Cl,180.59
EN300-768781,O=C=C(C(=O)Cl)c1ccccc1,180.59
EN300-128461,O=C(Cl)c1coc2ccccc12,180.59
EN300-157785,C[Si](C)(C)CCOC(=O)Cl,180.7
EN300-26919890,Cl.O=C(Cl)Cn1cccn1,181.02
EN300-244556,Cl.Cn1cncc1C(=O)Cl,181.02
EN300-1654549,Cl.Cn1ccnc1C(=O)Cl,181.02
EN300-3447697,O=C(Cl)c1ccsc1Cl,181.04
EN300-3447696,O=C(Cl)c1cscc1Cl,181.04
EN300-746908,O=C(Cl)C1(Cl)CCCCC1,181.06
EN300-27779476,O=C(Cl)C1(CCCCl)CC1,181.06
EN300-7821338,O=C=Nc1ccccc1C(=O)Cl,181.58
EN300-281251,N#Cc1ccc(OC(=O)Cl)cc1,181.58
EN300-322382,[N-]=[N+]=Nc1ccc(C(=O)Cl)cc1,181.58
EN300-171958,O=C(Cl)N1CCc2ccccc21,181.62
EN300-1273306,O=C(Cl)N1Cc2ccccc2C1,181.62
EN300-19249,O=C(Cl)C(Cl)(Cl)Cl,181.83
EN300-157650,O=C(Cl)c1csc(Cl)n1,182.03
EN300-26976286,O=C(Cl)N1CCC(Cl)CC1,182.05
EN300-142276,O=C(Cl)C1CCC(F)(F)CC1,182.6
EN300-115102,O=C(Cl)C1COc2ccccc21,182.6
EN300-183045,O=C(Cl)C1CCS(=O)(=O)C1,182.63
EN300-137890,Cc1cc(C)c(C(=O)Cl)c(C)c1,182.65
EN300-331740,CCC(C(=O)Cl)c1ccccc1,182.65
EN300-110725,O=C(Cl)CCCc1ccccc1,182.65
EN300-62249,CC(C)(C(=O)Cl)c1ccccc1,182.65
EN300-216387,CC(Cc1ccccc1)C(=O)Cl,182.65
EN300-50882,O=C(Cl)CCCCC(=O)Cl,183.03
EN300-7649034,CC(C)(CCCCl)C(=O)Cl,183.08
EN300-25093071,N#Cc1ccc(C(=O)Cl)c(F)c1,183.57
EN300-719407,O=C(Cl)N1CCC(F)(F)CC1,183.58
