ID,SMILES,Scaffold
EN300-56901,C#CCNCc1ccccc1Cl,1
EN300-22169283,C#CC1(C)CCCNC1,1
EN300-25188901,C#Cc1cccc(NCCN2CCNC2=O)c1,1
EN300-1608732,C#CCC1CCCCN1,1
EN300-1662359,C#CCC1CCNCC1,1
EN300-37102472,C#CCC1CNC12CCC2,1
EN300-1692862,C#CCCNC(C)(C)C,1
EN300-299237,C#CCNCC(=O)OC(C)(C)C,1
EN300-1693943,C#CC1CCN1,1
EN300-96067,C#CC(C)(C)NC(C)(C)C,1
EN300-24923129,C#Cc1cccc(NCc2ccc(Cl)cc2Cl)c1,1
EN300-1725158,C#CCNc1ccc(C)cc1,1
EN300-1725626,C#CCCNC,1
EN300-1703323,C#C[C@]1(C)CCCN1,1
EN300-1257670,C#CCNc1cccc(F)c1,1
EN300-1600612,C#CCNCCOC,1
EN300-1709411,C#CCNCCN(C)C,1
EN300-1709776,C#CCNc1ccc(Cl)cc1,1
EN300-1707076,C#Cc1ccnc(NCC)c1,1
EN300-1709777,C#CCNc1cccc(F)c1,1
EN300-1708509,C#CCNC(C)Cc1cccc(F)c1,1
EN300-109295,C#CCn1cc(CNC)cn1,1
EN300-309215,C#CCCNCCOC,1
EN300-182523,C#CC(C)NC,1
EN300-36206327,C#Cc1cccc(NC(C)c2ccc3[nH]c(=O)[nH]c3c2)c1,1
EN300-37402806,CNCC#CC(=O)OC,1
EN300-37409064,C#CCC1CNC12CCC2,1
EN300-37417872,C#C[C@]12CNC[C@H]1[C@H](C(F)(F)F)C2,1
EN300-27103876,O=C(O)C(F)(F)F,1
EN300-28234100,C#CC(C1CC1)N1CCNCC1,1
EN300-27106192,C#CC1(C=C)COCCN1,1
EN300-28244035,C#CC(C)N1CCCNCC1,1
EN300-28244062,C#CC1NCC12CCOCC2,1
EN300-27114428,C#Cc1ccc(C2CCCCN2)cc1,1
EN300-27113846,C#Cc1ccc(C2CCNCC2)cc1,1
EN300-37446894,CC#CC1CNC1,0
EN300-37082426,C#Cc1cccc(NCc2cc3ccccc3o2)c1,1
EN300-37084973,C#CC1CC2CCC1NC2,1
EN300-7493385,C#CCNCC(F)(F)F,1
EN300-37109700,C#Cc1cccc(NC(=O)C2Cc3ccccc3CN2)c1,1
EN300-37099744,C#CC12CCC(CC1)NC2,1
EN300-37453967,C#CCOc1ccc(NC)cc1,1
EN300-5034347,C#CCNc1cccc2ccccc12,1
EN300-2072372,C#CCC1(C(=O)OCC)CCNCC1,1
EN300-7471603,O=C1CCC(N2Cc3c(C#CC4CCNCC4)cccc3C2=O)C(=O)N1,0
EN300-7536671,C#CC(C)(C)NC(C)C,1
EN300-6478220,C#CC(Cc1ccc(F)cc1F)NC,1
EN300-2010540,C#CC(Cc1ccc(F)cc1)NC,1
EN300-6479891,C#CCNCCF,1
EN300-6480555,C#CCC1(C(=O)OC)CCNC1,1
EN300-2009545,C#C[C@@]1(C)CCCN1,1
EN300-7540411,C#C[C@H]1N[C@@H]2CC[C@H]1C2,1
EN300-7536967,C#CCCC1CCCN1,1
EN300-22118333,C#CC1CNCCO1,1
EN300-2009954,C#CCC1(C(=O)OC)CCCN1,1
EN300-5005201,C#CCNCC(=O)OC,1
EN300-6488730,C#CCC1(C(=O)OC)CCCNC1,1
EN300-6481934,C#CCC1(C(=O)OC)CCCCN1,1
EN300-6482411,C#CCC1(C(=O)OC)CCNCC1,1
EN300-1722538,C#CCC1(C(=O)OCC)CCNC1,1
EN300-46176602,O=C(O)C(F)(F)F,1
EN300-132582,C#CC1(O)CCNC1,1
EN300-46376266,C#CC1(OC)CCNCC1,1
EN300-46235524,BrC#CC1CCNCC1,0
EN300-46821624,C#C[C@@H]1CNC[C@H]1C,1
EN300-172748,C#Cc1ccc2c(c1)NCCO2,1
EN300-33292738,C#CC1(C)CCCN1,1
EN300-6746207,C#CCNCc1cccnc1,1
EN300-6743538,C#CC1CC2(CCN2)C1,1
EN300-5089192,C#CCNc1ncccc1C(=O)OC,1
EN300-3039094,C#CCCN1CCNC(C)(C)C1,1
EN300-7440097,C#CCCNCC(C)(C)C,1
EN300-1709778,C#CCNc1ccc(F)cc1,1
EN300-37273104,C#CCN(C)C1CCNCC1,1
EN300-7425245,C#Cc1ccc(C2CCCN2)cc1,1
EN300-1257682,C#CCN,1
EN300-395882,C#CCNC(C)C,1
EN300-96003,C#CCNCC#C,1
EN300-68755,C#Cc1cccc(NCC)c1,1
EN300-261173,C#CC1CCNCC1,1
EN300-7437606,C#CCCNCC,1
EN300-7438199,C#CCCNC1CCCCC1,1
EN300-379464,C#CC1(F)CNC1,1
EN300-37337602,C#CC1(NC)CC1,1
EN300-37336112,C#CC1(F)CCNCC1,1
EN300-27112816,C#C[C@]12CNCC1C2,1
EN300-26621759,C#CCC1CNCCO1,1
EN300-26678751,C#CCC1CNC1,1
EN300-26690440,C#CC(NC)C1CCC1,1
EN300-6482348,C#CC(C)(CC)NC(=O)c1cc(F)cnc1NC1CC(F)(F)C1,1
EN300-2007836,C#Cc1ccc(NC(=O)c2cnn3c(C)cc(NC)nc23)cc1,1
EN300-24229902,C#CCNc1nnnn1-c1ccccc1,1
EN300-375271,C#CC(C)(C)NCC(C)C,1
EN300-1222611,C#CCOC1CNC1,1
EN300-26682875,C#CCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,1
EN300-7507070,C#CCCCNCC1CCCCC1,1
EN300-26658498,C#CCCC1CCCCN1,1
EN300-26865432,C#CCOC[C@@H]1CCCN1,1
EN300-26866303,C#CCO[C@@H]1CCNC1,1
EN300-26572539,C#Cc1cnc(Cl)nc1NC1CCCC1,1
EN300-26977276,C#CCOC[C@H]1CCCN1,1
EN300-37468835,CC#CC1CCNC1,0
EN300-37478199,C#Cc1cccc(NC)c1,1
EN300-7651690,C#CCNC1CCCC1,1
EN300-7578533,C#CC(C)NC,1
EN300-145314,C#CCNC(=O)C(C)N1CCNCC1,1
EN300-245453,C#CC1COCCN1,1
EN300-260429,C#CCC1CCCNC1,1
EN300-8109584,C#Cc1ccc2c(c1)CNCC2,1
EN300-787619,C#CC1NCCS1,1
EN300-1215718,CC#CCN1CCNCC1,0
EN300-1699587,C#CCCNC1CC1,1
EN300-1451783,C#CCNC1CNC1,1
EN300-1451785,C#CCNC1CCNC1,1
EN300-1672611,C#CCC1CCCN1,1
EN300-2973880,C#CC(C)(C)NC(C)C,1
EN300-46350596,C#CCC1NCCNC1=O,1
EN300-2973878,C#CC(C)(C)NCCO,1
EN300-27716231,C#CC1(N(C)C)CNC1,1
EN300-39679071,COC(=O)C#CC1CCCCN1,1
EN300-7440491,C#CCOCCOCCOCCOCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,1
EN300-1086913,C#CCCNC1CCCC1,1
EN300-27736470,C#CC1(c2ccccc2)COCCN1,1
EN300-27736485,C#CC1(C#C)COCCN1,1
EN300-78930,C#CCNC,1
EN300-27734812,C#CC1(CO)COCCN1,1
EN300-27754203,C#CC1(N(C)C)CCNCC1,1
EN300-28244500,COC(=O)C#CC1CNC1,1
EN300-27152300,C#CC1(N2CCNCC2)CCOCC1,1
EN300-27748336,O=C(O)C(F)(F)F,1
EN300-27746012,C#CC(C)N1CCNCC1,1
EN300-28256688,C#CC(COC)NC(C)C,1
EN300-28230459,C#C[C@@H]1[C@H]2CNC[C@@H]12,1
EN300-28233759,C#C[C@@H]1CC2(CC2)CN1,1
EN300-28254326,O=C(O)C(F)(F)F,1
EN300-28256792,C#CC1CC2(CC2)CN1,1
EN300-7591821,C#CC1CCNC1,1
EN300-28320483,C#CC1(NCC)CCC1,1
EN300-28309332,C#CC1(N2CCNCC2)CCC1,1
EN300-26437797,C#Cc1cccc(NC(C)c2cccc(OC)c2)c1,1
EN300-10159123,C#Cc1cccc(NCc2ccccn2)c1,1
EN300-16076679,C#Cc1cccc(NC2CCC(O)CC2)c1,1
EN300-33951074,C#Cc1cccc(NCc2ccc3ccccc3n2)c1,1
EN300-12780108,C#Cc1cccc(NCC(=O)N2CCCC2)c1,1
EN300-25845734,C#Cc1cccc(NCC(=O)N2CCN(C)CC2)c1,1
EN300-36400455,C#Cc1cccc(NCc2cc3ccccc3nc2O)c1,1
EN300-4204431,C#CCNCCCO,1
EN300-28338634,C#CC1CCC(C(=O)OC)N1,1
EN300-180974,C#CC(C)(C)NC,1
EN300-310666,C#CCN1CCNCC1=O,1
EN300-260376,C#CCC1CCNC1,1
EN300-4292153,C#CCCNCCO,1
EN300-398651,C#CCNC(C)(C)C,1
EN300-241665,C#CCOCC1CCNCC1,1
EN300-56996,C#CCNC1CCCCC1,1
EN300-708808,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,1
EN300-6492219,COC(=O)C#CC1CNC1,1
EN300-7442703,C#CCC1COCCN1,1
EN300-7444646,C#CC(C)(C)NC1CC1,1
EN300-6488037,C#CCN(CC(N)=O)C1CCNCC1,1
EN300-7442269,C#CCCNC(C)C,1
EN300-7466636,C#C[C@@]12CCC[C@]1(F)CNC2,1
EN300-37367420,C#CC1(CC)COCCN1,1
EN300-22169284,C#CC1(O)CCCNC1,1
EN300-27686677,C#CCCN1CCCNCC1,1
EN300-1440184,C#CCNc1cc(CS(C)(=O)=O)ccc1Cl,1
EN300-37378141,CC#CC1CCNCC1,0
EN300-37378180,C#CC1(NC)CCC(F)(F)CC1,1
EN300-37370389,OC1(C#CBr)CNC1,0
EN300-37374429,OC1(C#CBr)CCNCC1,0
EN300-37394047,C#CC1(C)CCNCC1,1
EN300-37355622,C#CC1(NC)CCOCC1,1
EN300-37355906,C#CC1(NC)CCCCC1,1
EN300-43357078,C#CC1CCCCCN1,1
EN300-39926548,O=C(O)C(F)(F)F,1
EN300-43354262,C#CCNC1CC(C#N)C1,1
EN300-39923879,CC#CCNC1CCCC1,0
EN300-33212064,C#CCCC1CCNCC1,1
EN300-44829788,C#CCCCN1CCNCC1,1
EN300-10099415,C#CCNCc1cccc(C(=O)OC)c1,1
EN300-4297202,C#CCCNC1CNC1,1
EN300-24777161,O=C(O)C(F)(F)F,1
EN300-45187129,O=C(O)C(F)(F)F,1
EN300-45200062,C#CCCC1CCCNC1,1
EN300-6504964,C#CCC(C)NC,1
EN300-7588293,C#CC(C)(C)NC,1
EN300-37080558,C#C[C@@H]1CNC[C@H]1O,1
EN300-37273180,C#Cc1cccc(NCc2cccc(Br)c2)c1,1
EN300-3176455,C#Cc1cnn2c1NCC2,1
EN300-7549546,C#CCNCC(F)F,1
EN300-37378177,C#CC1(NC)CCCC1,1
EN300-1257692,C#CCNc1ccccc1,1
EN300-45645612,COC(=O)C#CC1(C)CNC1,1
EN300-26570822,C#CC1CNCCN1,1
EN300-45615348,C#CC1(Cc2ccccc2)COCCN1,1
EN300-45269272,C#CC(C)C1CCNCC1,1
EN300-45407068,O=C(O)C(F)(F)F,1
EN300-45460830,CNCC#Cc1ccccc1,0
EN300-45648619,C#CC(=O)N1CC(NC)C1,1
EN300-45727187,C#CC1(c2ccccc2)CNC1,1
EN300-45748418,C#C[C@]12CCC[C@H]1CNC2,1
EN300-45748650,C#CC1CCC2(CCNCC2)C1,1
EN300-45761682,O=C(O)C(F)(F)F,1
EN300-20874703,C#CCCC1CCNC1,1
EN300-45639617,C#CC[C@@H]1CCNC1,1
EN300-45597318,C#Cc1ccc(NC2CCC(=O)NC2=O)cc1,1
EN300-45752253,C#CC1COCCC1N1CCNCC1,1
EN300-45382032,O=C(O)C(F)(F)F,1
EN300-44832835,C#CCNCc1ccc(C(=O)OC)cc1,1
EN300-45584161,C#CC1(COC)CCNC1,1
EN300-4399330,C#CC1CNCCN1,1
EN300-45182139,C#CC12CC(C3CNC3)(C1)C2,1
EN300-45593377,C#C[C@@H]1C[C@H]2CNC[C@@H]1C2,1
EN300-45556654,C#CCC1CCCNCC1,1
EN300-45560660,C#CCCCCNC,1
EN300-2989160,C#CCOCC1CCNC1,1
EN300-2957466,C#CCOCC1CCCNC1,1
EN300-45568991,C#CC(C)C1CCNC1,1
EN300-45587013,C#CC1(COC)CCNCC1,1
EN300-22991933,C#CC1(C)CCNC1,1
EN300-46626503,C#CC1(C(=O)OC)CNC1,1
EN300-3139063,C#CCNc1nc(C)nc(Cl)n1,1
EN300-46611133,C#CCC1CC2(CNC2)C1,1
EN300-45379729,C#Cc1cccc(N2CCNCC2)c1,1
EN300-46619313,C#CC1(OC)CCCNC1,1
EN300-46735225,C#CCOCCOCCOCCNC,1
EN300-46742683,C#CC(C)(C)C1CCNCC1,1
EN300-46736229,C#CC1(CC)CNC1,1
EN300-43378564,C#CCC1CNCCN1,1
EN300-46842030,C#CC1(O)CC2(CNC2)C1,1
EN300-19463018,COC(=O)C#CC1CCNCC1,1
EN300-7551361,C#Cc1ccnc(NC)c1,1
EN300-46464041,C#CCCCCCNC,1
EN300-46466647,C#C[C@]12C[C@H]1CCN2,1
EN300-46777197,C#C[C@@H]1C[C@@H]2C[C@H]1CN2,1
EN300-46642999,C#CCOCCOCCNC,1
EN300-46907832,C#CC1(OC)CNC1,1
EN300-46795104,C#CCC1(C(=O)OC)CNC1,1
EN300-46830089,C#C[C@]1(O)C[C@H]2CNC[C@H]2C1,1
EN300-46963089,C#CC12CNCC(C1)OC2,1
EN300-2967066,C#Cc1cnc2c(c1)CCN2,1
EN300-46979727,C#CC1(O)CC2(CCNCC2)C1,1
EN300-47332524,C#CCCC1(CCNC)N=N1,1
EN300-47334052,C#CCNCCC1(C)N=N1,1
EN300-47306623,C#CCC1(C#N)CNC1,1
EN300-47309239,C#CC1(CF)CNC1,1
EN300-47320541,FC(F)C#CC1CCNCC1,0
EN300-22950064,C#CC1(OC)CCNC1,1
EN300-47306624,C[Si](C)(C)C#CCC1(C#N)CNC1,0
EN300-47307817,C#CC1(O)CCC2(CCNCC2)CC1,1
EN300-47316623,C#CC1(O)CNC1,1
EN300-47321329,C#CCNCC1(C)N=N1,1
EN300-47312704,C#CC1(F)CC2(CNC2)C1,1
EN300-47293819,C#CCC(Cc1ccccc1)NC,1
EN300-47296289,C#C[C@@H]1C[C@@H]2CNC[C@H]1C2,1
EN300-47314382,C#CC(=O)N1CCNCC1,1
EN300-46824865,C#CCNC1CCN(C(=O)C=C)CC1,1
EN300-19493902,C#CC1(O)CCCNCC1,1
EN300-46891632,C#CC(C)(C)C1CNC1,1
EN300-45641021,C#CC[C@H]1CCNC1,1
EN300-27739419,O=C(O)C(F)(F)F,1
EN300-51850372,C#CCC1(C#N)CCNCC1,1
EN300-7929475,C#Cc1cnc2c(c1)CCCN2,1
EN300-2959250,C#CC(C)(O)C1CCNCC1,1
EN300-51836048,C#C[C@]12C[C@](C)(CN1)C2,1
EN300-51836163,C#CC12CNC(C(F)(F)F)(C1)C2,1
EN300-51738632,C#CC(C)(O)C1CNC1,1
EN300-51764986,C#CC1(OC)CC2(CNC2)C1,1
EN300-33259479,C#CC1(C(F)(F)F)CCNC1,1
EN300-04785,Cn1c(NCCO)nc2ccccc21,0
EN300-07267,Oc1ccc(Nc2nnns2)cc1,0
EN300-50913,CC(C)NCCCO,0
EN300-50243,CN1CCC(NCCO)CC1,0
EN300-03151,COc1ccc2nc(C)cc(NCCO)c2c1,0
EN300-04598,O=c1c(Cl)c(NCCCO)cnn1-c1nc2ccccc2[nH]1,1
EN300-21779,Oc1cccc(N2CCNCC2)c1,0
EN300-06657,COC(=O)C1CC(O)CN1,1
EN300-08711,O=[N+]([O-])c1ccccc1NCCO,1
EN300-06749,Oc1ccccc1CNc1ccc(F)c(Cl)c1,0
EN300-06275,OC1CNc2c(ccc3ccccc23)C1,0
EN300-08587,CC(NCc1ccccc1O)c1ccccc1,0
EN300-25930,Oc1ccc(CCC2CCNCC2)cc1,0
EN300-29890,CNCc1ccc(O)c(OC)c1,0
EN300-26854,OC(c1ccccc1)C1CCNCC1,0
EN300-30482,CNC(C)c1ccccc1O,0
EN300-26266,Oc1ccccc1CNc1ccc2c(c1)OCO2,0
EN300-06554,COc1ccccc1NCc1ccccc1O,0
EN300-13064,CCOc1ccccc1CNCC(C)O,0
EN300-13593,OCCNCc1cccc(OCc2ccccc2Cl)c1,0
EN300-43730,CC(NC1CC1)c1ccc(O)cc1,0
EN300-52120,N#Cc1cccnc1NCCO,0
EN300-30481,CNC(C)c1ccc(O)cc1,0
EN300-37102,OCCNC1CC1,0
EN300-69312,O[C@H]1CCNC1,0
EN300-45560,CNCc1cccc(O)c1,0
EN300-14778,COc1ccccc1CNCCCO,0
EN300-06747,NCc1ccccc1O,0
EN300-35650,OCCNc1ccccn1,0
EN300-31975,O=C(c1ccc(O)cc1)N1CCNCC1,0
EN300-49098,COc1ccccc1CNCCO,0
EN300-39162,CCC(CC)NCCO,0
EN300-49596,COc1ccc(NCCO)cn1,0
EN300-84483,CC(O)CN,0
EN300-38912,CCNCc1ccc(O)c(OCC)c1,0
EN300-39187,Oc1ccc2c(c1)CNCC2,0
EN300-36484,CNC1c2cc(Cl)cc(Cl)c2CC1O,0
EN300-42883,CCCCCCCNCCCO,0
EN300-49768,COc1cc(CNC(C)(C)C)ccc1O,0
EN300-51452,Oc1ccc2c(c1)CCNCC2,0
EN300-41276,Cc1ccc(Nc2snc(O)c2C#N)cc1,0
EN300-42727,CC(O)C1CCCNC1,0
EN300-42777,CC(O)CNC(=O)C1CCNCC1,0
EN300-53173,CN(C)CCNCc1cccc(O)c1,0
EN300-55326,CCNCC(C)O,0
EN300-53354,Oc1ccc(C2CCCN2)cc1,0
EN300-51883,CNCc1ccc(OC)c(O)c1,0
EN300-51818,CNCC(=O)N1CCC(O)CC1,0
EN300-55511,OCCNCc1ccccc1Br,1
EN300-52020,CNC(C)c1ccc(O)cc1,0
EN300-52583,OCCCNCc1ccc(Cl)c(Cl)c1,0
EN300-52040,OC1(C(F)(F)F)CCNCC1,0
EN300-53934,CNCC(O)COCc1ccccc1,0
EN300-54061,CNCC(O)COc1ccc2c(c1)OCO2,0
EN300-55145,CNCC(C)O,0
EN300-55109,OCC1CCCN1,0
EN300-52908,O=C(c1cccnc1O)N1CCCNCC1,0
EN300-69490,OCCCNc1ccncc1,0
EN300-64360,CCCCCNCc1cccc(O)c1,0
EN300-88132,OC[C@@H]1CCNC1,0
EN300-64307,CC(NCc1ccccc1O)C1CC1,0
EN300-62849,CCCNCc1ccccc1O,0
EN300-59613,CCNC(C)(C)CO,0
EN300-59838,CC(C)NC(C)(C)CO,0
EN300-64520,COc1cccc(CNC2CCC(O)CC2)c1,0
EN300-64865,CC(O)C1CCNCC1,0
EN300-68685,CNC1(CO)CCc2ccccc21,0
EN300-64867,CC(O)C1CCCCN1,0
EN300-66069,CN(CCO)C(=O)C1CCCNC1,0
EN300-69076,OCCCNCC(F)(F)F,0
EN300-62211,OCCCC1CCCN1,0
EN300-64909,CCC(CO)Nc1ccccc1,0
EN300-61594,CCNc1cccc(CO)c1,0
EN300-61046,Oc1cccc(CNCC2CC2)c1,0
EN300-66163,OCCNc1ccncc1,0
EN300-61554,O=C(Nc1ccc(O)cc1)C1CCNCC1,0
EN300-61580,CCNCc1ccc(O)cc1,0
EN300-64498,CCn1c2ccccc2c2cc(CNCCCO)ccc21,0
EN300-71777,CCC(O)CN1CCNCC1,0
EN300-71174,OCC(O)CN1CCNCC1,0
EN300-72170,CC(C)NCC(O)COc1ccc(N)cc1,0
EN300-71265,CC(C)(C)CNCCO,0
EN300-71086,CN(CCO)C1CCNCC1,0
EN300-69654,CNC1(CO)CCCCC1,0
EN300-73962,Oc1ccccc1CNC1CCCC1,0
EN300-72987,COC(=O)CNCc1cc(Cl)ccc1O,1
EN300-72560,Oc1ccc2ccccc2c1CNC1CCCC1,0
EN300-71017,CNCC1CCN(CC(O)c2ccccc2)CC1,0
EN300-78521,OCCOC1CCCNC1,0
EN300-71096,OC(CN1CCNCC1)c1ccco1,0
EN300-75619,Cc1cccc(C(CO)N2CCNCC2)c1,0
EN300-73379,OC(c1ccc(Cl)cc1)C1CCNCC1,0
EN300-69900,CNCC(O)c1ccc(F)cc1,0
EN300-72984,C[C@@H](NCCO)c1ccccc1,0
EN300-71051,OCCn1cc(CN2CCNCC2)cn1,0
EN300-71269,CC(C)(C)CNCCCO,0
EN300-69720,CCN(CC)CCNCCOCCO,0
EN300-70659,Oc1ccc(NC2CCCCC2)cc1,0
EN300-67552,OCCCNC(c1ccccc1)c1ccccc1,0
EN300-69205,CC(CO)N1CCNCC1,0
EN300-71311,CC(C)(CO)Nc1ccc(Br)cn1,1
EN300-70946,OC(CN1CCNCC1)c1ccccc1,0
EN300-66907,Oc1ccc(CNCc2ccco2)cc1,0
EN300-77367,CNCC(C)(C)O,0
EN300-73894,OCCNCc1cnn(Cc2ccccc2)c1,0
EN300-74778,CNCC(O)CN1CCN(C)CC1,0
EN300-74336,COc1ccc(OC)c(CNCCO)c1,0
EN300-76041,OCC(c1ccc(F)cc1)N1CCNCC1,0
EN300-83861,CC(C)CNc1cccc(O)c1,0
EN300-92909,CNC(CCO)c1ccccc1,0
EN300-74503,OC(CN1CCNCC1)c1ccccc1,0
EN300-75974,OCCNC1CCCc2ccccc21,0
EN300-79620,OCCCNC1CC1,0
EN300-76904,CCNCC(C)(C)O,0
EN300-82323,CC(C)(O)CNC1CCOCC1,0
EN300-85799,CNC(C)(CO)COC,0
EN300-83342,CNCC(O)c1cccnc1,0
EN300-81783,Cc1ccnc(NCCO)c1,0
EN300-81727,OC1(c2ccccc2)CC2CCC(C1)N2,0
EN300-78476,NC(=O)c1ccc(NCCO)c([N+](=O)[O-])c1,1
EN300-79859,CC(C)CNCC(O)c1ccccc1,0
EN300-80905,O=C(Cc1ccc(O)cc1)NC1CCNCC1,0
EN300-91367,CNCCC(C)O,0
EN300-79923,OC(CNC1CC1)c1ccc(F)cc1,0
EN300-78671,O=C(C1CCCN1)N1CCc2ccc(O)cc2C1,0
EN300-88354,CN(C)CC(O)CN1CCNCC1,0
EN300-79175,CC(C)(C)NCCCO,0
EN300-79182,CC(C)(C)CNCC(O)c1ccccc1,0
EN300-79536,C=CCNCCO,0
EN300-79073,OC1C2CCCC1CNC2,0
EN300-90369,Cc1cccc(C2(O)CCNCC2)c1C,0
EN300-88150,OCC12CNCC(C1)C2,0
EN300-89829,CC(O)(C1CCNCC1)C(F)(F)F,0
EN300-85091,OC1(Cc2ccc(F)cc2)CC2CCC(C1)N2,0
EN300-91654,CCC1(O)CCNCC1,0
