ID,SMILES,MW
EN300-72772,O=S(=O)(Cl)CC(F)(F)F,182.55
EN300-1663673,Cc1nonc1S(=O)(=O)Cl,182.59
EN300-286940,O=S(=O)(Cl)Cc1ncon1,182.59
EN300-260811,CC1(CCS(=O)(=O)Cl)N=N1,182.63
EN300-7437513,O=C1CCC1CS(=O)(=O)Cl,182.63
EN300-30732,CN(CCC#N)S(=O)(=O)Cl,182.63
EN300-7432208,O=C1CC(CS(=O)(=O)Cl)C1,182.63
EN300-18935,O=S(=O)(Cl)c1cccs1,182.65
EN300-78571,O=S(=O)(Cl)c1ccsc1,182.65
EN300-657323,CC1(C)CC(S(=O)(=O)Cl)C1,182.67
EN300-1725927,C=CCCCCS(=O)(=O)Cl,182.67
EN300-51909,O=S(=O)(Cl)C1CCCCC1,182.67
EN300-189956,CC1(CS(=O)(=O)Cl)CCC1,182.67
EN300-208302,O=S(=O)(Cl)CCC1CCC1,182.67
EN300-277319,CC1CCCC1S(=O)(=O)Cl,182.67
EN300-726383,CC1CC(CS(=O)(=O)Cl)C1,182.67
EN300-226700,CC(C)C1(S(=O)(=O)Cl)CC1,182.67
EN300-181962,CC1(CCS(=O)(=O)Cl)CC1,182.67
EN300-283688,CC(CS(=O)(=O)Cl)C1CC1,182.67
EN300-4106188,CCC1CC(S(=O)(=O)Cl)C1,182.67
EN300-109260,O=S(=O)(Cl)CC1CCCC1,182.67
EN300-365729,O=S(=O)(Cl)CCCC1CC1,182.67
EN300-128271,CC1CCC(S(=O)(=O)Cl)C1,182.67
