ID,SMILES,Scaffold
EN300-37082313,C#CC1(N)CCC(F)(F)CC1,1
EN300-33288555,C#CCC(N)C(F)(F)F,1
EN300-7007235,C#CCOCCCCCN,1
EN300-98731,NCC#Cc1ccc(C(F)(F)F)cc1,0
EN300-3039391,C#CCOc1ccc(N)cc1C,1
EN300-37113830,C#CC(N)C1CCC(F)(F)CC1,1
EN300-72608,C#CCOc1cccc(N)c1,1
EN300-37114029,NCCc1nc2c(C#Cc3cccc(C(N)=O)c3)cccc2[nH]1,0
EN300-1697846,C[Si](C)(C)C#Cc1ccnc(N)n1,0
EN300-1654207,C#Cc1c(N)c(C)nn1C,1
EN300-1590345,C#CCN1C(=O)COc2cc(F)c(N)cc21,1
EN300-36970556,C#Cc1cccc(NC(=O)CCCN)c1,1
EN300-1654978,O=C(O)C(F)(F)F,1
EN300-1699073,CC(C)(N)C#Cc1ccccc1,0
EN300-1264986,NCC#Cc1cccnc1,0
EN300-1726558,C#Cc1cccc(N)n1,1
EN300-6480877,C#CC(N)CC1CCCO1,1
EN300-1698445,C#CCCC1(CCN)N=N1,1
EN300-1710150,C#CCC(C)(C)N,1
EN300-1216561,C#Cc1ccc(N)cn1,1
EN300-1708762,C#CC1CC(N)C1,1
EN300-1699729,C#Cc1cc(F)c(Br)c(F)c1N,1
EN300-1231239,C#CCCC(N)c1ccccc1,1
EN300-1719534,C#CC1CCC(N)C1,1
EN300-315339,C#CCCNC(=O)c1ccccc1N,1
EN300-26676130,C#CCC1(C(=O)NCc2ccc(CN)cc2F)CC=CCC1,1
EN300-322876,C#CCC(N)CCOC,1
EN300-3575178,C[Si](C)(C)C#Cc1cc(Cl)nnc1N,1
EN300-153879,C#CC(N)C1CCOC1,1
EN300-139724,C#CC(N)COC,1
EN300-153284,C#CC(N)C1CCCO1,1
EN300-1726456,C#Cc1cncc(N)c1,1
EN300-26977481,C#Cc1c(N)cc(Br)cc1F,1
EN300-37379962,C#CC12COC(CN)(C1)C2,1
EN300-27100953,C#C[C@H](N)CC(C)C,1
EN300-37410839,C#CC1(N)CCC(C)(C)C1,1
EN300-37410805,C#C[C@@H](N)c1ccccc1,1
EN300-37276279,C#CC1(CN)CCOCC1,1
EN300-7551078,C#Cc1ccc(N)c(C#N)c1,1
EN300-6475246,C#CC(N)CC1CC1,1
EN300-37434525,C#CCC(N)C(=O)NC,1
EN300-37442764,C#Cc1ccc(N)c(Cl)c1Br,1
EN300-28227879,C#C[Si](C)(C)CCCN,1
EN300-7551084,C#Cc1cc(F)c(F)cc1N,1
EN300-7493739,C#CC(N)Cc1ccccc1,1
EN300-37083936,C#CC1(CN)CCCC1,1
EN300-37098664,C#CCCC1(CCCN)N=N1,1
EN300-27722241,C#Cc1ccc2c(N)n[nH]c2c1,1
EN300-6986641,C#CCOCCOCCN,1
EN300-37139238,C#CC(N)C1CC(F)(F)C1,1
EN300-27694815,NCCC#CBr,0
EN300-1725872,C#CCn1cc(N)cn1,1
EN300-2073109,C#Cc1ccnc(N)c1,1
EN300-2008984,C#CC(N)CC1CCOC1,1
EN300-6475806,C#CC(N)C1CCc2ccccc21,1
EN300-7537488,C#CC(C)CN,1
EN300-7539348,C#CCNC(=O)CCN,1
EN300-7541167,C#CCC(N)C1CC1,1
EN300-7540327,C#C[C@H]1CC[C@@H](N)CC1,1
EN300-7541942,C#C[C@H](N)C1CCC1,1
EN300-2007977,C#CC1(N)CC(F)(F)C1,1
EN300-27113312,C#Cc1ccc(C2(N)CCCC2)cc1,1
EN300-97706,Nc1ccccc1C#Cc1ccccc1,0
EN300-6482279,C#CC(N)C1CC1,1
EN300-6494043,C#CC(N)CC1CCOCC1,1
EN300-7369651,CC#CC(=O)N1CCC[C@H]1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,0
EN300-6202328,C#CCCCCCN,1
EN300-19357985,NCC#Cc1ccccc1Cl,0
EN300-46193381,NCc1nc2c(C#Cc3cccnc3)cccc2[nH]1,0
EN300-46432681,C#CCOC[C@@H](C)N,1
EN300-46792028,CC#CCC[C@@H](N)CO,0
EN300-46219800,COc1cccc(C#Cc2cccc3[nH]c(CN)nc23)c1,0
EN300-25986821,NCC#Cc1ccc(Br)cc1,1
EN300-46167128,NCc1nc2c(C#Cc3cccc(Cl)c3)cccc2[nH]1,0
EN300-46167311,COc1ccc(C#Cc2cccc3[nH]c(CN)nc23)cc1,0
EN300-46821320,C#CC1(CCN)CC1,1
EN300-6481354,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,0
EN300-2970694,C#Cc1cc(F)ccc1N,1
EN300-6743453,C#Cc1ccc(CN)c(F)c1,1
EN300-2962549,CC#CCC(C)N,0
EN300-6738442,C#CC(N)c1ccc(F)cc1,1
EN300-6738580,NCc1ccc(C#CC2CC2)cc1,0
EN300-7433906,C#CC#CCN,1
EN300-6759849,C#CCC(C)N,1
EN300-1702649,C#CC(N)Cc1cccc(F)c1,1
EN300-2008997,CC#CCn1c(N2CCC[C@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,0
EN300-4413720,C#CCCCC(N)c1ccc(Br)cc1,1
EN300-7463541,C#C[C@H]1C[C@@H](N)C1,1
EN300-6437759,C#Cc1cc(N)cnc1C,1
EN300-6491849,C#CC(N)c1ccc(Br)cc1,1
EN300-7439021,C#Cc1cc(N)cnc1C,1
EN300-7439334,C#C[C@H]1CCC[C@@H](N)C1,1
EN300-7460879,C#CC1(CN)CCC1,1
EN300-1602486,C#CCOCCOCCOCCN,1
EN300-37442930,C#CCCOCCN,1
EN300-37442946,C#CC(CN)CC1CC1,1
EN300-7456655,C#CC(N)C(C)OC,1
EN300-117124,C#CC(N)C1CCCCC1,1
EN300-305288,C#CC(N)C1CCOCC1,1
EN300-200889,C#CC1CCC(N)CC1,1
EN300-202022,C#CC(N)c1ccc(Cl)cc1F,1
EN300-57003,C#CCOc1ccc(CCN)cc1,1
EN300-366909,C#C[C@H]1CC[C@H](N)CC1,1
EN300-7434820,C#C[C@H]1CCC[C@@H](N)C1,1
EN300-21409,C#CCN,1
EN300-374304,CC#CC(C)N,0
EN300-7438253,C#Cc1ccccc1CN,1
EN300-7438840,C#Cc1cncc(N)c1C,1
EN300-128987,C#CCS(=O)(=O)CCN,1
EN300-207817,C#CCO[C@H]1CC[C@H](N)CC1,1
EN300-7620873,C#CC(C)(N)C1CC1,1
EN300-37466954,C#CCCCn1ccnc1N,1
EN300-7491894,C#CC(N)c1cccc(Br)c1,1
EN300-1841159,C#Cc1ccccc1CCN,1
EN300-37372097,C#CCn1nc(Cc2cccc3ccccc23)c2c(N)ncnc21,1
EN300-37341449,C#CC(N)c1cccc(C(F)(F)F)c1,1
EN300-37339006,C#CC1(N)CCC(C)CC1,1
EN300-7803111,C#CCOc1cc(N)ccc1C,1
EN300-37336035,C#CC(N)C1CCCC1,1
EN300-2073655,C#Cc1ncc(Cl)cc1N,1
EN300-26676131,C#CCC1(C(=O)NCc2ccc(CN)cc2F)CC=CCC1,1
EN300-27118138,NCC#Cc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,0
EN300-7547805,CCOC(C#CCN)OCC,0
EN300-21633514,C#C[C@H]1CCCC[C@H]1N,1
EN300-1231911,Cn1cc(C#CCN)cn1,0
EN300-26571524,CCOC(C#CC(C)N)OCC,0
EN300-26573025,C#Cc1ccccc1CCN,1
EN300-6762867,C#CC(O)CN,1
EN300-7549614,C#CCCNS(=O)(=O)c1ccc(CCN)cc1,1
EN300-2970693,C#Cc1cc(N)ccc1C,1
EN300-6461477,C#Cc1ccc(C)c(N)c1,1
EN300-2984426,CC#CCCCCN,0
EN300-27145421,C#Cc1ccc(CCN)cc1,1
EN300-7576927,NCC#CBr,0
EN300-37278266,C#CC(N)CC1CCCC1,1
EN300-1722157,CC#CC(=O)N1CC[C@@H](n2cc(-c3ccc(Oc4c(F)cccc4F)cc3)c3c(N)n[nH]c(=O)c32)C1,0
EN300-26623886,C#CC1CCN(c2ccccc2N)CC1,1
EN300-2985720,C#Cc1ccc(N)c(C)c1,1
EN300-37328038,C#CC(CN)C(C)C,1
EN300-26667006,C#C[C@@H](N)C(C)(C)C,1
EN300-26667423,C#C[C@@H](N)C1CCC1,1
EN300-2982593,C#Cc1nccc(C)c1N,1
EN300-7091151,NCC#CCCO,0
EN300-6758941,C#Cc1cc(N)cc(P(C)(C)=O)c1,1
EN300-7563678,C#C[C@H]1CC[C@H](CN)CC1,1
EN300-7564304,C#C[C@@H](N)C(C)C,1
EN300-7551618,C#C[C@H](N)C(C)C,1
EN300-26677884,C#CCOc1ccc(Cl)cc1CN,1
EN300-7472215,C#CCOCCOCCOCCN,1
EN300-7494542,C#CCC(CN)C1CC1,1
EN300-26667917,C#C[C@H](N)C(C)(C)C,1
EN300-7066267,C#CCC(C)(CN)CO,1
EN300-7550927,C#Cc1c[nH]c(=O)nc1N,1
EN300-7728301,C#CC(N)C1CCCCC1,1
EN300-7239939,CC#CCCCN,0
EN300-7624053,C#CCOCCCN,1
EN300-26869297,C#CCCN1CCCC(N)C1,1
EN300-7590233,CC#CC(C)(C)N,0
EN300-37469352,C#CC(CN)CC1CCCC1,1
EN300-37474764,C#C[C@H]1CCC[C@H]1N,1
EN300-7656776,C#CC(C)(N)C1CCC1,1
EN300-7775408,C#CC1(N)CCCCCC1,1
EN300-27150262,C#CC1CC(N)CCO1,1
EN300-27114683,C#C[C@H]1CC[C@@H](N)C1,1
EN300-118938,C#CCC(N)C(N)=O,1
EN300-27118136,C#Cc1ccc([C@@H](C)N)cc1,1
EN300-27122047,CC(C)(C)C#CCCN,0
EN300-215264,C#CCC(N)CO,1
EN300-27684941,O=C(O)C(F)(F)F,1
EN300-85697,C#CCC(N)CC,1
EN300-134148,C#CCOCCN,1
EN300-213297,C#CC(N)C(C)(C)C,1
EN300-26983766,C#CC#CC(C)(C)N,1
EN300-27150243,O=C(O)C(F)(F)F,1
EN300-6409025,C#Cc1cc(Br)ccc1N,1
EN300-8118807,C[Si](C)(C)C#Cc1ccccc1N,0
EN300-10038696,C#CCNC(=O)c1ccc(CN)cc1,1
EN300-8129244,C#Cc1cc(C(F)(F)F)ccc1N,1
EN300-27147413,C#CC1(N)CC2(CCOCC2)C1,1
EN300-27148647,C#CC(N)CC(C)C,1
EN300-7589800,CCC#CCCN,0
EN300-2969293,C#Cc1cnccc1N,1
EN300-27699201,C#CC1(N)CC2(CCCC2)C1,1
EN300-6452718,C#Cc1cnc(N)nc1,1
EN300-27115190,C#CC(=O)NCCC1CCC(N)C1,1
EN300-27708178,NCC#Cc1cc(Cl)cnc1F,0
EN300-7463086,C#CC(N)(CC)CC,1
EN300-46408797,NCc1nc2c(C#Cc3ccc(Cl)cc3)cccc2[nH]1,0
EN300-1216560,C#Cc1cc(N)ccn1,1
EN300-4264889,C#Cc1ccc(N)nc1C,1
EN300-39672539,C#CCN1C[C@H](O)C[C@@H]1CN,1
EN300-27694705,NCC#Cc1ccc(I)cc1,1
EN300-27695730,C#Cc1ccc(F)cc1CN,1
EN300-46376241,C#CCOC[C@H](C)N,1
EN300-39676187,CC#CC1(N)COC1,0
EN300-39676054,C#CCCn1cc(N)cn1,1
EN300-39860558,C#Cc1nnc(Cl)cc1N,1
EN300-27717613,C#CC(N)(CO)CO,1
EN300-27702114,C#CC1CCC2(CC1)CC(N)C2,1
EN300-6409027,C#Cc1c(F)cc(N)cc1F,1
EN300-2976737,C#Cc1ncccc1N,1
EN300-27722072,C#Cc1ccc(N)c(Br)c1,1
EN300-27735228,C#CC1(N)CC2(CCC(F)(F)CC2)C1,1
EN300-24435960,C#Cc1cccc(CCN)c1,1
EN300-214015,C[Si](C)(C)C#Cc1nnc(Cl)cc1N,1
EN300-28226367,C#CC[C@H](C)N,1
EN300-7550996,C#Cc1cc(N)ccc1OC,1
EN300-63981,C#CCOc1cc(CN)ccc1OC,1
EN300-4296250,C#Cc1ccc(N)cc1Cl,1
EN300-27754874,NCCC#CCO,0
EN300-24735806,C#C[C@H]1CCCC[C@@H]1N,1
EN300-7171405,C#Cc1cnn(C)c1N,1
EN300-7578126,CCC#CCN,0
EN300-7635113,C#Cc1ccc(N)cc1Br,1
EN300-7790124,C#CCNC(=O)C1(N)CC1,1
EN300-2982584,C#Cc1cnc(N)c(C)c1,1
EN300-22902051,C#CCCCCCCN,1
EN300-7551095,C#Cc1ccc(C#N)c(N)c1,1
EN300-28246988,C#CC[C@@H](C)N,1
EN300-4296249,C#Cc1ccc(F)cc1N,1
EN300-20880380,COCC#CCN,0
EN300-27750952,Cn1nc(C#C[Si](C)(C)C)cc1N,0
EN300-28305213,C#CC1CC2(CC(N)C2)C1,1
EN300-7551193,C#Cc1cc(N)n(C)n1,1
EN300-7672053,C#Cc1ncc(F)cc1N,1
EN300-28226852,NCCc1nc2cccc(C#Cc3ccccc3)c2[nH]1,0
EN300-28315993,C#CC1(N)CCc2cc(Br)ccc21,1
EN300-28320393,NCCc1nc2cc(C#Cc3ccccc3)ccc2[nH]1,0
EN300-3137001,C#CCC1(N)CCCOC1,1
EN300-28312679,C#CC1(N)CC(C(C)(C)C)C1,1
EN300-7550924,C#Cc1ccc(N)nc1F,1
EN300-33039575,C#CC1(N)CCN(C)CC1,1
EN300-2982657,C#Cc1cnc(N)cn1,1
EN300-33051813,COc1cccc(C#Cc2cccc3[nH]c(CCN)nc23)c1,0
EN300-8308801,C[Si](C)(C)C#Cc1cc(N)ccn1,0
EN300-33039664,C#CC1(N)COCCOC1,1
EN300-27081370,C#Cc1cccc(N)c1C#N,1
EN300-33050908,NCCc1nc2c(C#Cc3cccc(-c4ncco4)c3)cccc2[nH]1,0
EN300-1218189,C#CCC(C)(C)CN,1
EN300-202929,NCC#Cc1cccc(F)c1,0
EN300-118827,C#Cc1cc(F)c(N)c(F)c1,1
EN300-39849278,C[Si](C)(C)C#Cc1cc(Br)cc(F)c1N,1
EN300-250698,C[Si](C)(C)C#Cc1csc(N)n1,0
EN300-6398684,C#Cc1cc(N)cc(Br)c1,1
EN300-37478148,C#C[C@@H]1CCCC[C@@H]1N,1
EN300-39847315,C#CCN1CCC[C@H]1CN,1
EN300-28330117,NCCc1nc2cc(C#Cc3cccnc3)ccc2[nH]1,0
EN300-39847964,C#CCCCOCCN,1
EN300-39847307,C#CCN1CCC[C@@H]1CN,1
EN300-39672567,C#C[C@H]1CCC[C@H](N)C1,1
EN300-28336200,CN(C)C(=O)c1cccc(C#Cc2ccc3[nH]c(CCN)nc3c2)c1,0
EN300-28337023,C#Cc1cc(N)ccc1Cl,1
EN300-39675966,C#C[C@@H]1CCCC[C@H]1N,1
EN300-39676098,C#CCCCn1cc(N)cn1,1
EN300-655526,C#Cc1ccc(N)c(Cl)c1,1
EN300-366429,C#CCC(N)C(=O)NS(C)(=O)=O,1
EN300-76524,C#CCCN,1
EN300-299718,C[Si](C)(C)C#CCCN,0
EN300-1081280,CCCNC(=O)C(C)NC(=O)c1csc(C#CCN)c1,0
EN300-736007,C#CC1(N)CCC1,1
EN300-743880,C#Cc1ccccc1N,1
EN300-754580,NCC#CC1CCCCO1,0
EN300-6498955,C#C[C@H]1CCC[C@@H](CN)C1,1
EN300-6496511,C#CC(CN)CC(C)(C)C,1
EN300-6480562,C#CC(N)CC1CCC1,1
EN300-27443,Nc1cccc(C#Cc2ccccc2)c1,0
EN300-7444315,C#CC1(N)CCCCC1,1
EN300-37351011,C#CC1(N)CCC(C)(C)CC1,1
EN300-82628,C#CCSCCN,1
EN300-37357440,C#CC(N)CC(C)(C)C,1
EN300-2975507,C#Cc1csc(N)n1,1
EN300-37359392,C#CC(CC)CN,1
EN300-1702782,C#Cc1ccnc(N)n1,1
EN300-37371915,C#CCC(N)c1ncc[nH]1,1
EN300-37370477,NCCc1nc2cc(C#Cc3ccccn3)ccc2n1CC1CC1,0
EN300-7550923,C#Cc1ncc(N)nc1Cl,1
EN300-39913007,NCC#Cc1cccc(Cl)c1,0
EN300-39915273,C#CCC(N)CC(F)F,1
EN300-24501188,C#Cc1cc(C#N)cc(C)c1N,1
EN300-7637825,CCCCC#CC(C)(C)N,0
EN300-7365396,C[Si](C)(C)C#Cc1cccc(N)c1,0
EN300-7728588,C#CC(C)(N)C1CCCC1,1
EN300-219897,C#CC[C@@H](O)CN,1
EN300-6298096,C#Cc1cccc(F)c1N,1
EN300-37351308,C#CC1(N)CCCC(C)(C)C1,1
EN300-37359352,NCCc1nc2cc(C#Cc3ccccn3)ccc2n1-c1ccccc1,0
EN300-37360793,COCCn1c(CCN)nc2cc(C#Cc3ccccn3)ccc21,0
EN300-37360857,CC(C)(C)c1cccc(C#CCN)c1,0
EN300-37359141,C#CC1(N)CCC(C(C)(C)C)CC1,1
EN300-4261247,C#Cc1cc(C)cnc1N,1
EN300-39921609,C#CCCOc1ccc(CC(C)N)cc1,1
EN300-39926533,CC(C)(N)C#CC(C)(C)O,0
EN300-7607736,CCCC#CC(C)(C)N,0
EN300-39916126,Cc1cc(C#N)cc(C#C[Si](C)(C)C)c1N,0
EN300-7588653,CCC#CC(C)(C)N,0
EN300-43357129,C#Cc1cccc2onc(N)c12,1
EN300-39853736,C#Cc1cc(Br)cc(F)c1N,1
EN300-43379080,C#Cc1cc(Cl)cc(C)c1N,1
EN300-6769420,N#CC#Cc1ccc(N)cc1,0
EN300-43346595,C#CC1(N)CC2CCCC21,1
EN300-37453891,C#Cc1cc(OC(F)(F)F)cc(Br)c1N,1
EN300-43378380,C#CCC1(N)CC1,1
EN300-7895825,C#CC(C)(N)C1CCCCC1,1
EN300-39873809,C#CC1(N)CC(Cc2ccccc2)C1,1
EN300-46762038,C#CCCCN(C)CCCN,1
EN300-3013439,C#CCOc1cc(N)cc(Br)c1,1
EN300-22979535,C#CCCCCCCCN,1
EN300-43348103,C#Cc1ccc2c(N)ncnn12,1
EN300-43379430,C#CC(C)(N)C1CCOC1,1
EN300-37453892,C#Cc1cc(Cl)cc(OC(F)(F)F)c1N,1
EN300-44828726,NCC#CC(F)(F)F,0
EN300-6405004,C#Cc1nccnc1N,1
EN300-45194585,C#Cc1cc(Br)cc(OC(F)(F)F)c1N,1
EN300-7551213,C#Cc1ccc(F)nc1N,1
EN300-45214764,C#Cc1nc(Br)ccc1N,1
EN300-7550938,C#Cc1c(F)ccc(N)c1F,1
EN300-45188215,C[Si](C)(C)C#Cc1cc(Br)cc(OC(F)(F)F)c1N,1
EN300-8087734,C#Cc1cc(C(F)(F)F)cnc1N,1
EN300-6218364,C#Cc1cc(N)cc(F)c1,1
EN300-45201879,NCC#CC#CCO,0
EN300-45242066,C#Cc1cc(Br)c(C)c(C)c1N,1
EN300-151811,C#CCOc1ccccc1N,1
EN300-8681059,C#Cc1cc(OC(F)(F)F)ccc1N,1
EN300-43378549,C#CCC(N)CC,1
EN300-28256939,C#CC1(N)CC(C[Si](C)(C)C)C1,1
EN300-39667161,C#CC(C)(N)C1CC(F)(F)C1,1
EN300-7563481,C#CC(C)(C)CN,1
EN300-1272614,NCC#CC1CC1,0
EN300-297367,C#CCC(O)CN,1
EN300-7550892,C#Cc1cc(OC)ccc1N,1
EN300-24793691,C#Cc1ncc(N)cc1Cl,1
EN300-45431880,C#CCOC(C)CN,1
EN300-45177322,CCCCCc1ccc(C#Cc2ccc(C#Cc3ccc(N)cc3)c(CC)c2)cc1,0
EN300-45215149,CNC(=O)C#CCN,0
EN300-45409406,C#CC1(N)CCCOC1,1
EN300-25681972,C#Cc1cc(Br)c(Cl)nc1N,1
EN300-45635921,C#CC12CC(N)(CO1)C2,1
EN300-7551269,C#Cc1nc(F)ccc1N,1
EN300-7720159,C#Cc1nc(Br)c(C)nc1N,1
EN300-4292690,C#Cc1cc(Br)cnc1N,1
EN300-4564702,C#Cc1ccc(N)c(CC)c1,1
EN300-33278629,C#CCOc1cccc(N)c1,1
EN300-7551015,C#Cc1ccc(N)cc1C#N,1
EN300-45728505,C#CCCOCCCN,1
EN300-45229694,C#Cc1ccc(=O)n(CC(N)c2ccccc2)c1,1
EN300-45689492,C#CCCN1CCN(CCN)CC1,1
EN300-7424637,C#C[C@H](C)N,1
EN300-6981074,C#Cc1cc(Cl)cnc1N,1
EN300-7571765,C#C[C@@H](C)N,1
EN300-45724526,C#Cc1cc(Br)cc(C)c1N,1
EN300-45743319,C#CCC1(CN)CC2(C1)N=N2,1
EN300-46366511,C#Cc1cc(Br)c(OC)cc1N,1
EN300-45845118,CC#CCC[C@H](N)CO,0
EN300-45845273,NCc1nc2c(C#Cc3ccc(F)cc3)cccc2[nH]1,0
EN300-45846014,NCc1nc2c(C#Cc3ccncc3)cccc2[nH]1,0
EN300-46123351,C#CC1CC2(CCC(N)CC2)C1,1
EN300-45862219,NCc1nc2cccc(C#Cc3ccccc3)c2[nH]1,0
EN300-45863514,NCC#Cc1ccc(F)cc1,0
EN300-45482404,C#Cc1cc(C)c(N)cn1,1
EN300-45596148,C#CCCNC(=O)C(N)Cc1ccccc1,1
EN300-7550894,C#Cc1cccc(C#N)c1N,1
EN300-45563833,CC(C)(O)C#CCN,0
EN300-2960257,C#Cc1cc(N)cc(C#C)c1,1
EN300-45575335,C#CC1(C)CC(N)C1,1
EN300-45587636,C#Cc1ccc(C(F)(F)F)nc1N,1
EN300-39870511,C#CCC(N)C#N,1
EN300-46604293,C#CC(N)C1(C)CCC1,1
EN300-46626504,C#CC(C)(N)C1CCOCC1,1
EN300-4413167,C#Cc1cnc(N)c(F)c1,1
EN300-46609107,O=C(O)C(F)(F)F,1
EN300-46777174,C#Cc1cc(C)c(Cl)nc1N,1
EN300-46577119,Cc1ccc(C#CCN)cc1,0
EN300-19338345,C#CCOCCOCCN,1
EN300-6841993,C#CCO[C@H]1CC[C@@H](N)CC1,1
EN300-45845116,NCc1nc2c(C#Cc3cccc(F)c3)cccc2[nH]1,0
EN300-45792322,C#CCn1nc(CCN)oc1=O,1
EN300-46615052,C#CCn1nc(CN)oc1=O,1
EN300-4370191,C#Cc1ncc(C)cc1N,1
EN300-46737880,C#CC(=O)N1CC(N)C1,1
EN300-46817000,C#CCC1(CN)CCC2(CC1)N=N2,1
EN300-2193240,C#CCn1c(=O)oc2ccc(N)cc21,1
EN300-26941284,CC(C)(N)C#CCO,0
EN300-46416861,C#Cc1cc([N+](=O)[O-])cc(F)c1N,1
EN300-43651,C#Cc1cccnc1N,1
EN300-46896827,C#CC(N)C1CCCO1,1
EN300-25683333,C#CCC[C@H](N)CO,1
EN300-46734215,NCC#Cc1ccccc1Br,1
EN300-2985717,C#Cc1cc(Cl)ccc1N,1
EN300-46894210,C#CC12CCC(N)(CC1)CC2,1
EN300-46897744,C#CCN1CCC(CN)CC1,1
EN300-7551063,C#Cc1nc(Cl)ccc1N,1
EN300-219517,C#CC1(O)CCCC(N)C1,1
EN300-46826976,C#CCCS(=O)(=O)CCN,1
EN300-46821685,NCC#CCC(F)(F)F,0
EN300-7619544,C#CCC[C@@H](N)CO,1
EN300-46376246,C#CCN1CCN(CCN)CC1,1
EN300-46556490,C#Cc1cc(C(F)(F)F)c(Br)cc1N,1
EN300-6734923,C[Si](C)(C)C#Cc1cnc(Cl)cc1N,1
EN300-6437713,C#Cc1cnc(N)cc1C,1
EN300-8087460,C#Cc1ccc(N)cc1C(F)(F)F,1
EN300-47232816,C#Cc1c(C)cc(Cl)cc1N,1
EN300-4296248,C#Cc1ccc(Cl)cc1N,1
